petal.length	variety
5.9	Setosa
8.8	Virginica
1.5	Setosa
6.2	Versicolor
9.7	Virginica
7.6	Virginica
6.8	Virginica
8.1	Virginica
2.0	Setosa
5.9	Setosa
6.4	Setosa
6.5	Virginica
1.5	Setosa
4.9	Setosa
5.4	Setosa
1.2	Setosa
4.1	Setosa
5.6	Versicolor
6.1	Versicolor
1.5	Setosa
10.6	Virginica
4.7	Setosa
3.3	Setosa
6.1	Virginica
5.8	Virginica
6.0	Versicolor
9.4	Virginica
5.0	Versicolor
5.9	Virginica
3.0	Setosa
8.6	Virginica
5.3	Virginica
7.4	Versicolor
4.4	Versicolor
8.0	Virginica
5.3	Setosa
6.6	Virginica
6.2	Virginica
3.8	Setosa
8.0	Virginica
5.7	Versicolor
6.2	Virginica
5.0	Versicolor
9.0	Versicolor
3.0	Setosa
8.6	Virginica
8.2	Versicolor
9.0	Versicolor
8.7	Versicolor
3.7	Versicolor
6.6	Virginica
5.4	Setosa
5.5	Versicolor
1.6	Setosa
3.5	Setosa
2.4	Setosa
10.2	Virginica
6.7	Virginica
3.9	Setosa
2.6	Setosa
9.2	Virginica
2.6	Setosa
7.0	Versicolor
5.6	Virginica
3.5	Versicolor
4.7	Setosa
7.3	Virginica
4.0	Versicolor
5.1	Setosa
9.8	Virginica
5.7	Versicolor
3.1	Setosa
7.9	Virginica
7.8	Versicolor
3.5	Setosa
6.6	Versicolor
7.0	Virginica
5.4	Versicolor
9.7	Virginica
6.5	Versicolor
2.8	Setosa
3.9	Versicolor
6.9	Versicolor
8.3	Versicolor
9.6	Virginica
5.7	Versicolor
6.4	Versicolor
7.3	Versicolor
8.4	Virginica
1.4	Setosa
6.0	Virginica
8.6	Versicolor
8.2	Versicolor
7.2	Versicolor
4.5	Setosa
4.8	Versicolor
4.9	Setosa
3.8	Setosa
8.0	Virginica
6.1	Versicolor
7.8	Virginica
3.6	Setosa
4.1	Versicolor
8.9	Versicolor
4.8	Versicolor
