petal.width	variety
1.7	Setosa
2.6	Virginica
4.4	Setosa
2.9	Virginica
2.8	Virginica
5.8	Virginica
6.0	Virginica
6.6	Virginica
0.3	Setosa
2.6	Setosa
2.2	Setosa
3.2	Setosa
1.3	Versicolor
3.5	Versicolor
0.2	Setosa
4.7	Setosa
3.3	Virginica
1.8	Versicolor
1.1	Versicolor
4.8	Setosa
4.8	Versicolor
5.8	Versicolor
5.7	Virginica
2.7	Setosa
2.2	Setosa
3.9	Setosa
5.5	Versicolor
3.3	Versicolor
0.9	Setosa
1.8	Virginica
4.6	Setosa
0.1	Setosa
2.3	Versicolor
1.7	Setosa
5.5	Virginica
2.8	Versicolor
0.2	Setosa
4.3	Virginica
3.6	Virginica
2.7	Setosa
3.9	Versicolor
2.6	Setosa
5.5	Versicolor
5.8	Versicolor
5.1	Versicolor
6.0	Virginica
1.3	Setosa
2.4	Versicolor
4.3	Virginica
2.7	Setosa
2.6	Virginica
3.8	Versicolor
6.0	Virginica
2.1	Setosa
1.4	Setosa
3.3	Virginica
2.7	Setosa
4.8	Versicolor
3.5	Virginica
4.1	Virginica
6.3	Virginica
5.7	Versicolor
5.9	Versicolor
1.9	Versicolor
3.5	Versicolor
4.0	Virginica
3.3	Setosa
6.0	Versicolor
5.4	Virginica
4.4	Virginica
1.0	Versicolor
1.7	Setosa
2.3	Virginica
6.3	Virginica
1.6	Versicolor
1.8	Setosa
5.8	Virginica
3.5	Versicolor
3.5	Setosa
1.2	Setosa
6.6	Virginica
4.8	Virginica
1.2	Versicolor
1.2	Versicolor
5.3	Virginica
3.8	Setosa
4.8	Virginica
3.0	Virginica
3.8	Virginica
5.0	Versicolor
1.4	Setosa
0.7	Setosa
5.0	Versicolor
3.7	Setosa
1.9	Versicolor
0.2	Setosa
4.5	Virginica
5.5	Virginica
6.6	Virginica
4.0	Versicolor
5.5	Versicolor
3.9	Versicolor
3.7	Setosa
0.7	Setosa
4.4	Setosa
