sepal.width	variety
3.7	Setosa
3.2	Setosa
5.2	Setosa
2.8	Virginica
3.0	Virginica
5.1	Virginica
3.3	Virginica
5.0	Virginica
6.2	Setosa
6.5	Virginica
3.4	Versicolor
4.9	Setosa
6.5	Versicolor
6.1	Setosa
3.5	Versicolor
5.8	Virginica
5.9	Versicolor
5.5	Virginica
4.1	Versicolor
4.3	Versicolor
6.0	Virginica
4.2	Virginica
4.1	Setosa
5.6	Virginica
7.5	Virginica
5.3	Setosa
5.7	Versicolor
5.8	Virginica
6.8	Virginica
3.3	Versicolor
7.7	Versicolor
3.4	Versicolor
6.4	Virginica
6.9	Setosa
6.3	Virginica
6.0	Versicolor
7.0	Setosa
7.0	Virginica
2.9	Virginica
6.2	Virginica
4.3	Versicolor
6.5	Setosa
3.8	Versicolor
6.6	Versicolor
7.9	Versicolor
5.2	Setosa
5.8	Versicolor
7.0	Versicolor
3.5	Setosa
7.5	Virginica
7.3	Virginica
4.9	Setosa
7.2	Setosa
7.6	Virginica
6.0	Virginica
6.6	Setosa
3.6	Versicolor
6.9	Setosa
7.9	Setosa
4.6	Versicolor
4.9	Setosa
3.7	Setosa
4.0	Setosa
6.6	Virginica
7.6	Setosa
7.3	Versicolor
4.4	Versicolor
6.2	Setosa
6.9	Setosa
5.8	Virginica
2.5	Versicolor
5.2	Versicolor
4.5	Virginica
3.7	Virginica
7.6	Versicolor
5.2	Versicolor
4.3	Setosa
3.5	Versicolor
6.3	Setosa
3.0	Versicolor
3.7	Virginica
7.3	Setosa
6.8	Virginica
6.3	Setosa
6.9	Setosa
5.4	Virginica
5.2	Versicolor
3.5	Versicolor
7.6	Setosa
5.4	Setosa
4.3	Virginica
8.0	Setosa
6.1	Virginica
4.5	Versicolor
7.8	Setosa
4.3	Virginica
6.5	Versicolor
6.5	Versicolor
4.5	Setosa
3.1	Versicolor
2.7	Virginica
6.7	Versicolor
4.5	Setosa
4.3	Setosa
5.9	Setosa
