sepal.length	variety
11.7	Virginica
8.1	Versicolor
10.3	Virginica
6.7	Versicolor
6.1	Setosa
8.0	Versicolor
9.4	Versicolor
9.3	Versicolor
8.3	Setosa
7.1	Virginica
8.7	Virginica
9.0	Versicolor
8.9	Virginica
6.6	Virginica
5.0	Setosa
8.8	Setosa
8.5	Versicolor
6.9	Virginica
9.7	Virginica
6.7	Versicolor
6.5	Versicolor
7.0	Versicolor
10.1	Versicolor
8.8	Virginica
8.0	Setosa
5.5	Setosa
8.8	Versicolor
8.2	Virginica
7.9	Setosa
11.7	Virginica
5.9	Versicolor
8.7	Virginica
9.7	Virginica
5.9	Setosa
9.3	Virginica
6.9	Virginica
6.4	Setosa
8.3	Setosa
8.2	Versicolor
4.6	Setosa
5.9	Setosa
8.5	Setosa
6.4	Setosa
8.5	Virginica
7.2	Versicolor
10.7	Virginica
6.7	Setosa
6.0	Versicolor
10.0	Setosa
9.5	Virginica
7.4	Setosa
8.9	Setosa
7.6	Versicolor
12.4	Virginica
10.9	Virginica
7.1	Virginica
9.4	Versicolor
8.7	Versicolor
9.1	Versicolor
5.9	Versicolor
8.5	Versicolor
6.0	Setosa
7.7	Setosa
8.4	Setosa
10.8	Versicolor
8.2	Versicolor
7.1	Setosa
8.0	Versicolor
6.1	Setosa
5.9	Setosa
6.2	Versicolor
9.6	Virginica
5.7	Versicolor
9.2	Virginica
8.0	Setosa
5.7	Setosa
8.6	Versicolor
8.3	Virginica
7.2	Setosa
11.9	Virginica
7.0	Versicolor
9.9	Versicolor
8.0	Virginica
10.2	Virginica
6.3	Versicolor
6.0	Setosa
8.8	Setosa
9.1	Versicolor
9.6	Setosa
7.3	Virginica
8.0	Versicolor
9.2	Versicolor
7.7	Virginica
11.2	Virginica
10.0	Virginica
7.8	Virginica
9.3	Virginica
8.8	Setosa
5.6	Setosa
7.6	Setosa
10.7	Virginica
6.0	Setosa
7.6	Versicolor
9.3	Versicolor
7.4	Setosa
