petal.width	variety
2.8	Setosa
0.7	Setosa
2.5	Virginica
2.6	Setosa
2.8	Virginica
5.9	Versicolor
1.3	Setosa
2.9	Setosa
5.8	Versicolor
2.6	Versicolor
3.8	Virginica
3.9	Versicolor
2.7	Setosa
3.6	Versicolor
2.6	Virginica
4.9	Virginica
3.3	Versicolor
2.6	Virginica
4.3	Virginica
5.3	Versicolor
5.5	Versicolor
3.7	Setosa
3.3	Versicolor
4.9	Setosa
3.4	Versicolor
6.6	Virginica
0.2	Setosa
1.7	Setosa
4.2	Setosa
4.3	Virginica
2.0	Virginica
3.2	Setosa
4.6	Versicolor
1.5	Versicolor
5.9	Versicolor
1.4	Versicolor
6.0	Virginica
4.5	Versicolor
4.5	Versicolor
2.7	Setosa
3.7	Virginica
2.5	Virginica
2.9	Setosa
0.2	Setosa
3.7	Setosa
4.2	Setosa
1.7	Virginica
3.5	Versicolor
2.3	Versicolor
4.6	Virginica
5.8	Versicolor
6.0	Versicolor
6.8	Virginica
4.3	Versicolor
4.0	Virginica
2.4	Virginica
5.3	Virginica
5.5	Versicolor
2.9	Versicolor
2.9	Setosa
1.4	Setosa
3.7	Virginica
2.6	Virginica
3.3	Setosa
2.1	Virginica
2.7	Versicolor
0.9	Setosa
5.6	Virginica
4.5	Virginica
2.8	Virginica
3.9	Virginica
4.9	Setosa
3.9	Versicolor
1.1	Setosa
3.0	Virginica
3.2	Setosa
5.5	Versicolor
6.0	Versicolor
3.2	Setosa
4.7	Versicolor
4.4	Virginica
6.0	Versicolor
3.2	Setosa
3.2	Versicolor
3.5	Virginica
5.8	Virginica
4.2	Setosa
4.1	Setosa
2.3	Virginica
4.3	Versicolor
4.3	Virginica
1.2	Setosa
4.8	Virginica
4.3	Virginica
1.2	Versicolor
3.3	Virginica
5.5	Virginica
5.1	Versicolor
4.8	Versicolor
2.1	Setosa
2.7	Setosa
5.8	Virginica
5.0	Versicolor
5.3	Versicolor
1.9	Virginica
