sepal.width	petal.length	variety
2.5	5.5	Virginica
3.5	4.8	Setosa
4.9	2.0	Setosa
8.2	4.4	Setosa
7.8	9.7	Virginica
2.8	5.0	Versicolor
6.1	7.0	Virginica
5.3	5.2	Versicolor
4.8	10.7	Virginica
3.1	9.9	Virginica
3.5	8.6	Versicolor
6.9	4.0	Setosa
6.1	6.0	Versicolor
7.0	10.0	Virginica
6.0	6.3	Virginica
7.0	3.6	Setosa
7.4	7.1	Versicolor
6.6	5.0	Setosa
4.1	2.0	Setosa
5.3	9.3	Versicolor
7.5	6.2	Versicolor
3.4	3.4	Setosa
7.8	3.0	Setosa
6.9	3.4	Setosa
6.8	8.1	Virginica
7.3	10.9	Virginica
6.3	5.6	Versicolor
3.8	8.6	Virginica
5.7	6.6	Virginica
6.2	5.1	Setosa
6.2	8.9	Virginica
5.1	6.2	Versicolor
7.9	7.9	Virginica
4.4	8.1	Virginica
6.2	7.5	Versicolor
4.5	1.9	Setosa
5.5	5.0	Versicolor
6.0	5.1	Virginica
7.3	8.3	Virginica
7.5	5.5	Versicolor
5.6	2.1	Setosa
3.7	3.8	Setosa
4.4	1.9	Setosa
5.0	7.5	Versicolor
4.2	3.2	Setosa
5.5	6.4	Versicolor
5.5	6.4	Virginica
4.0	5.7	Virginica
3.8	11.2	Virginica
3.5	4.5	Versicolor
7.3	3.9	Setosa
2.9	8.0	Versicolor
3.9	8.2	Versicolor
4.5	5.0	Virginica
6.0	7.0	Virginica
4.1	8.1	Virginica
3.9	9.1	Virginica
7.9	3.2	Setosa
6.2	6.2	Virginica
6.6	4.4	Setosa
4.3	10.5	Virginica
4.6	5.4	Versicolor
7.3	8.1	Versicolor
6.2	5.0	Versicolor
6.2	7.8	Versicolor
7.0	6.5	Versicolor
6.5	4.5	Setosa
4.6	3.0	Setosa
4.6	4.9	Setosa
6.7	7.5	Virginica
7.1	8.4	Versicolor
6.9	5.4	Setosa
7.3	5.4	Virginica
5.0	6.5	Virginica
5.5	1.3	Setosa
4.0	3.5	Versicolor
4.9	6.3	Virginica
4.5	4.4	Versicolor
4.7	8.2	Versicolor
3.2	5.9	Versicolor
3.6	6.1	Virginica
7.5	3.7	Setosa
8.0	3.9	Setosa
5.8	9.6	Virginica
4.5	5.9	Setosa
4.0	3.1	Setosa
3.8	8.6	Virginica
4.4	7.8	Versicolor
4.4	5.3	Versicolor
5.5	6.7	Virginica
7.2	1.5	Setosa
7.8	1.9	Setosa
6.2	7.9	Virginica
3.3	7.4	Versicolor
3.4	6.8	Versicolor
5.0	4.1	Setosa
4.3	5.8	Versicolor
8.3	4.6	Setosa
3.7	2.8	Setosa
4.4	4.2	Versicolor
6.4	1.5	Setosa
4.7	6.8	Virginica
6.8	4.5	Versicolor
5.8	2.3	Setosa
5.6	6.4	Virginica
