petal.length	petal.width	variety
2.5	4.2	Setosa
8.8	6.8	Virginica
5.4	4.5	Versicolor
8.1	5.8	Virginica
1.8	3.7	Setosa
7.1	5.5	Virginica
9.0	1.5	Virginica
6.9	2.3	Virginica
6.6	5.9	Virginica
9.1	4.2	Virginica
10.5	5.8	Virginica
8.7	3.2	Versicolor
2.4	0.7	Setosa
1.4	0.6	Setosa
8.1	1.9	Virginica
3.0	2.2	Setosa
5.6	6.1	Versicolor
5.2	6.5	Virginica
2.6	4.1	Setosa
7.7	3.0	Versicolor
4.2	5.3	Versicolor
9.0	3.2	Virginica
6.7	6.3	Virginica
4.1	2.3	Versicolor
8.0	4.8	Versicolor
5.6	2.9	Virginica
5.3	4.2	Setosa
1.8	1.2	Setosa
7.3	3.8	Virginica
8.8	5.4	Versicolor
7.9	5.3	Virginica
3.0	0.2	Setosa
7.2	3.0	Versicolor
4.4	4.6	Versicolor
5.5	6.0	Versicolor
7.0	3.5	Versicolor
6.7	6.8	Virginica
8.2	7.0	Virginica
3.7	4.7	Setosa
10.7	4.5	Virginica
4.0	2.9	Setosa
7.0	3.2	Versicolor
9.9	4.1	Virginica
8.8	1.8	Virginica
6.9	3.4	Versicolor
7.8	3.1	Virginica
9.4	6.5	Virginica
4.7	1.3	Versicolor
3.0	0.8	Setosa
9.6	5.3	Virginica
4.6	2.4	Setosa
5.1	5.8	Virginica
6.1	4.9	Virginica
8.2	2.5	Versicolor
2.9	3.2	Setosa
3.3	2.0	Versicolor
5.9	1.7	Setosa
7.2	5.2	Virginica
8.4	6.3	Virginica
8.0	1.5	Versicolor
7.4	4.8	Virginica
4.9	5.0	Versicolor
4.7	1.4	Versicolor
7.0	5.1	Versicolor
2.5	0.1	Setosa
5.3	1.8	Versicolor
7.3	2.1	Versicolor
3.4	2.8	Setosa
6.1	5.4	Virginica
8.3	3.2	Virginica
9.0	6.0	Virginica
5.5	4.8	Virginica
2.3	2.8	Setosa
7.3	3.3	Virginica
5.3	2.8	Versicolor
3.9	4.7	Setosa
5.5	4.7	Setosa
7.0	2.3	Versicolor
4.9	4.7	Versicolor
3.3	1.7	Setosa
4.1	1.2	Setosa
1.4	2.8	Setosa
4.6	3.7	Setosa
6.0	2.7	Versicolor
7.2	1.7	Versicolor
7.3	5.3	Versicolor
5.5	3.3	Virginica
7.1	3.9	Virginica
5.4	3.8	Setosa
5.6	4.5	Versicolor
4.9	4.2	Setosa
1.6	2.7	Setosa
5.6	4.9	Versicolor
3.2	0.7	Setosa
7.6	4.1	Virginica
7.6	1.4	Virginica
5.5	5.0	Versicolor
4.1	2.6	Setosa
8.7	5.6	Versicolor
6.5	2.5	Virginica
4.0	0.7	Setosa
3.5	3.7	Setosa
6.4	1.9	Versicolor
5.6	1.8	Virginica
5.3	5.4	Virginica
