petal.length	variety
6.5	Versicolor
1.5	Setosa
4.5	Setosa
9.0	Versicolor
10.6	Virginica
5.4	Versicolor
9.4	Virginica
6.0	Virginica
1.4	Setosa
8.5	Versicolor
5.4	Versicolor
4.5	Setosa
3.8	Setosa
5.7	Versicolor
9.1	Versicolor
6.1	Versicolor
8.9	Versicolor
9.6	Virginica
9.5	Virginica
3.2	Setosa
5.8	Versicolor
9.7	Virginica
1.6	Setosa
3.5	Setosa
5.5	Virginica
7.7	Virginica
6.3	Versicolor
5.0	Versicolor
6.7	Versicolor
10.2	Virginica
9.1	Virginica
8.4	Virginica
2.1	Setosa
7.5	Versicolor
2.8	Setosa
5.5	Setosa
9.1	Virginica
5.2	Setosa
7.4	Versicolor
4.9	Setosa
10.8	Virginica
2.3	Setosa
4.6	Versicolor
8.7	Virginica
6.1	Setosa
1.5	Setosa
2.5	Setosa
4.9	Virginica
5.8	Versicolor
7.1	Virginica
8.7	Versicolor
1.6	Setosa
6.2	Versicolor
8.1	Virginica
9.6	Virginica
8.1	Virginica
4.4	Setosa
4.9	Versicolor
8.7	Virginica
7.6	Virginica
4.2	Setosa
4.9	Virginica
4.7	Versicolor
6.9	Versicolor
6.4	Virginica
8.5	Virginica
1.5	Setosa
10.0	Virginica
3.7	Versicolor
8.0	Versicolor
4.4	Setosa
6.7	Versicolor
5.3	Setosa
5.4	Setosa
3.1	Setosa
5.3	Versicolor
5.0	Virginica
4.4	Setosa
5.7	Versicolor
8.4	Versicolor
11.4	Virginica
5.8	Virginica
3.6	Setosa
8.6	Versicolor
10.4	Virginica
3.4	Setosa
7.5	Versicolor
9.6	Virginica
4.1	Versicolor
4.5	Versicolor
2.9	Setosa
8.6	Versicolor
3.5	Setosa
5.4	Setosa
3.8	Setosa
4.8	Setosa
7.0	Versicolor
5.7	Setosa
2.4	Setosa
9.5	Virginica
6.2	Setosa
7.1	Virginica
5.3	Versicolor
8.3	Virginica
4.5	Setosa
