sepal.length	sepal.width	variety
7.7	6.5	Virginica
10.4	3.8	Virginica
8.6	4.2	Versicolor
9.6	5.5	Setosa
6.7	8.4	Setosa
7.1	4.7	Setosa
6.8	6.2	Versicolor
6.9	4.7	Versicolor
8.4	5.0	Virginica
9.3	5.6	Setosa
7.1	4.4	Versicolor
7.3	3.2	Virginica
10.6	5.0	Virginica
6.6	6.4	Setosa
8.5	3.5	Setosa
6.7	7.5	Virginica
7.0	7.4	Setosa
7.6	8.2	Setosa
8.0	5.0	Virginica
7.0	5.1	Setosa
9.3	7.0	Setosa
6.8	3.0	Setosa
8.9	4.4	Setosa
9.5	6.2	Versicolor
5.2	2.7	Versicolor
9.6	7.8	Setosa
8.7	3.4	Setosa
9.9	5.2	Versicolor
6.9	7.6	Virginica
7.4	5.0	Versicolor
7.9	4.9	Setosa
8.6	3.0	Virginica
8.5	4.8	Setosa
6.8	3.3	Virginica
8.6	5.0	Versicolor
7.0	6.9	Versicolor
8.7	4.8	Virginica
5.7	3.8	Setosa
7.7	3.6	Virginica
8.3	6.2	Virginica
8.8	6.0	Virginica
8.9	6.9	Versicolor
6.4	5.7	Virginica
6.9	6.0	Virginica
7.3	6.4	Setosa
7.5	6.0	Virginica
8.4	6.9	Setosa
7.9	5.9	Versicolor
9.5	5.5	Virginica
9.9	4.5	Versicolor
8.3	4.3	Virginica
8.2	4.6	Versicolor
9.6	3.4	Setosa
8.0	8.0	Setosa
11.4	7.1	Virginica
7.1	6.3	Versicolor
9.6	4.6	Virginica
7.6	6.5	Setosa
8.3	3.6	Versicolor
7.1	6.3	Setosa
6.3	4.4	Virginica
8.8	5.8	Versicolor
8.1	7.0	Versicolor
8.2	4.9	Virginica
7.8	7.4	Virginica
9.7	4.6	Setosa
6.5	2.6	Versicolor
10.0	2.9	Versicolor
6.3	5.4	Virginica
9.8	6.5	Virginica
8.8	7.8	Versicolor
6.8	4.7	Virginica
9.4	4.0	Setosa
5.5	4.0	Setosa
10.0	6.3	Versicolor
8.2	6.5	Versicolor
7.3	7.2	Versicolor
6.5	3.2	Virginica
4.4	6.7	Setosa
6.2	8.0	Setosa
5.9	4.9	Setosa
8.7	2.8	Virginica
9.7	4.9	Versicolor
10.7	4.1	Virginica
8.2	5.0	Virginica
10.1	6.0	Versicolor
9.1	6.8	Virginica
4.9	4.0	Setosa
8.2	3.8	Virginica
7.4	5.6	Setosa
8.1	6.9	Versicolor
5.8	5.5	Setosa
10.7	3.3	Virginica
8.8	5.0	Versicolor
9.9	3.3	Virginica
5.5	5.0	Setosa
7.1	4.0	Versicolor
9.4	6.8	Virginica
6.5	2.9	Versicolor
9.0	7.9	Setosa
9.2	2.8	Versicolor
8.4	7.6	Setosa
5.7	5.3	Versicolor
9.0	3.3	Versicolor
7.4	3.2	Virginica
