sepal.length	variety
9.7	Virginica
8.8	Setosa
11.0	Versicolor
7.6	Setosa
6.9	Setosa
9.5	Versicolor
10.2	Versicolor
7.2	Versicolor
8.5	Versicolor
9.4	Virginica
8.7	Versicolor
6.8	Setosa
7.0	Virginica
8.1	Versicolor
11.2	Virginica
9.9	Versicolor
6.7	Versicolor
9.3	Versicolor
8.9	Setosa
4.8	Setosa
8.3	Virginica
12.2	Virginica
5.2	Setosa
9.2	Versicolor
6.8	Setosa
6.0	Versicolor
6.1	Versicolor
10.1	Versicolor
10.5	Virginica
10.1	Versicolor
7.6	Versicolor
6.8	Versicolor
8.0	Versicolor
6.6	Setosa
5.5	Setosa
10.5	Virginica
7.0	Versicolor
5.7	Setosa
5.7	Setosa
8.4	Setosa
7.7	Virginica
7.0	Setosa
5.6	Virginica
5.1	Setosa
7.2	Virginica
8.3	Virginica
10.7	Versicolor
10.7	Virginica
6.8	Setosa
8.9	Virginica
9.0	Versicolor
8.6	Setosa
8.4	Versicolor
7.6	Versicolor
7.2	Virginica
10.8	Virginica
7.6	Virginica
10.9	Virginica
5.9	Setosa
8.1	Versicolor
8.4	Versicolor
7.7	Setosa
9.3	Versicolor
10.2	Virginica
9.3	Setosa
6.5	Setosa
6.2	Virginica
5.1	Setosa
7.1	Setosa
7.5	Versicolor
8.2	Versicolor
8.1	Versicolor
10.4	Virginica
7.2	Versicolor
7.0	Setosa
7.7	Setosa
10.9	Versicolor
8.5	Versicolor
9.7	Virginica
7.0	Setosa
9.4	Setosa
8.9	Versicolor
5.0	Setosa
8.4	Virginica
5.4	Setosa
6.4	Virginica
7.1	Setosa
7.7	Virginica
8.6	Setosa
6.3	Setosa
9.8	Virginica
4.9	Setosa
6.7	Versicolor
7.4	Virginica
6.7	Versicolor
9.4	Setosa
8.5	Setosa
6.1	Setosa
9.8	Versicolor
6.5	Setosa
10.2	Setosa
7.8	Virginica
8.0	Versicolor
6.3	Versicolor
8.3	Virginica
