petal.length	variety
5.6	Virginica
2.9	Setosa
3.7	Versicolor
9.2	Versicolor
1.5	Setosa
8.4	Virginica
5.6	Versicolor
6.0	Versicolor
1.5	Setosa
7.0	Virginica
7.7	Virginica
6.5	Versicolor
2.9	Setosa
8.0	Versicolor
8.3	Virginica
4.2	Setosa
5.9	Setosa
4.0	Versicolor
7.9	Versicolor
7.1	Virginica
5.5	Setosa
8.4	Versicolor
3.5	Setosa
6.1	Virginica
5.5	Virginica
8.6	Versicolor
4.9	Setosa
7.1	Versicolor
2.6	Setosa
4.7	Setosa
3.2	Setosa
8.5	Versicolor
2.4	Setosa
6.3	Virginica
2.1	Setosa
1.6	Setosa
7.4	Versicolor
5.5	Virginica
2.8	Setosa
4.0	Versicolor
4.5	Setosa
7.2	Versicolor
5.8	Setosa
8.5	Versicolor
3.7	Setosa
3.4	Setosa
1.2	Setosa
5.8	Virginica
7.2	Virginica
8.3	Versicolor
8.1	Virginica
8.7	Versicolor
9.4	Virginica
8.5	Versicolor
5.9	Versicolor
5.5	Setosa
5.1	Versicolor
4.9	Setosa
7.5	Versicolor
10.1	Virginica
6.3	Versicolor
8.1	Virginica
6.2	Virginica
3.4	Setosa
5.5	Setosa
5.0	Setosa
9.2	Versicolor
5.0	Versicolor
7.4	Virginica
4.9	Setosa
5.7	Virginica
7.2	Versicolor
8.0	Versicolor
8.6	Versicolor
3.8	Versicolor
5.0	Virginica
5.8	Setosa
10.3	Virginica
10.0	Virginica
4.6	Setosa
1.4	Setosa
8.9	Virginica
4.3	Versicolor
3.6	Setosa
9.5	Virginica
4.3	Setosa
5.4	Setosa
9.1	Virginica
7.9	Virginica
6.5	Versicolor
6.4	Versicolor
2.3	Setosa
7.6	Virginica
7.5	Virginica
6.0	Virginica
7.9	Versicolor
5.4	Versicolor
8.4	Virginica
2.3	Setosa
6.1	Setosa
8.6	Versicolor
6.0	Versicolor
7.1	Virginica
3.3	Setosa
9.6	Virginica
