sepal.length	sepal.width	petal.length	petal.width	variety
10.0	6.5	8.0	4.8	Virginica
8.4	7.3	6.4	5.0	Virginica
4.7	5.2	1.3	3.7	Setosa
5.4	7.9	1.8	0.4	Setosa
5.5	4.7	3.7	0.2	Setosa
10.2	6.5	9.5	3.5	Virginica
7.8	6.2	4.6	2.5	Versicolor
7.0	3.7	8.2	2.4	Versicolor
7.9	3.9	2.2	0.9	Setosa
6.1	3.8	3.2	1.0	Setosa
7.6	6.5	5.5	5.5	Versicolor
8.2	5.0	9.6	5.8	Virginica
10.0	5.1	6.4	4.2	Versicolor
9.9	3.7	2.5	4.7	Setosa
6.7	6.3	9.2	5.5	Virginica
9.0	3.5	9.3	4.2	Virginica
6.0	3.3	4.8	3.3	Setosa
9.1	7.6	4.5	3.2	Setosa
7.6	7.0	6.1	1.8	Versicolor
9.0	2.2	8.0	2.0	Versicolor
4.8	7.4	4.9	2.7	Setosa
8.9	4.0	6.5	2.7	Virginica
9.1	5.8	6.1	2.2	Setosa
8.7	5.5	10.3	5.6	Virginica
8.8	3.6	6.0	1.2	Versicolor
6.8	5.2	6.4	6.3	Virginica
9.2	4.2	2.1	3.2	Setosa
6.0	6.7	8.5	6.0	Virginica
8.1	5.5	3.4	4.8	Setosa
7.9	2.4	3.3	2.5	Versicolor
10.4	5.1	9.4	5.0	Versicolor
6.1	4.1	3.0	4.7	Setosa
10.5	7.0	6.7	2.0	Virginica
10.8	3.8	9.2	5.6	Versicolor
6.9	4.7	6.8	6.3	Versicolor
6.0	6.0	6.5	3.0	Versicolor
7.0	6.4	4.1	1.9	Setosa
10.3	4.0	8.9	5.0	Versicolor
6.8	3.9	5.6	2.4	Virginica
10.0	4.0	8.8	5.8	Virginica
7.4	7.4	7.3	4.3	Versicolor
5.7	6.9	5.0	0.4	Setosa
7.3	2.5	5.5	2.9	Virginica
6.3	4.2	8.4	1.7	Versicolor
8.2	3.1	7.5	5.0	Versicolor
6.8	6.2	6.6	5.4	Virginica
9.0	4.0	3.3	2.2	Setosa
7.3	2.9	5.6	2.3	Virginica
10.1	4.5	5.1	3.4	Versicolor
7.0	5.5	3.8	4.8	Setosa
8.4	4.6	6.4	2.1	Virginica
7.5	4.9	5.5	5.5	Versicolor
5.5	2.3	4.3	2.5	Versicolor
7.9	6.9	3.0	2.9	Setosa
8.4	7.2	3.3	2.2	Setosa
8.5	4.8	4.9	4.7	Setosa
8.9	5.6	5.9	1.6	Setosa
8.0	6.4	3.7	2.0	Versicolor
6.3	2.8	7.6	4.9	Virginica
8.6	7.5	6.9	2.9	Versicolor
7.9	7.3	10.1	5.9	Virginica
8.3	4.5	2.9	3.8	Setosa
9.7	5.9	8.9	4.8	Virginica
6.3	5.5	4.9	4.1	Setosa
8.1	3.9	1.5	3.7	Setosa
8.3	3.9	4.1	4.2	Setosa
6.4	7.0	4.8	4.7	Setosa
7.5	8.0	5.1	1.6	Setosa
10.8	6.8	6.5	3.5	Virginica
10.3	6.0	9.5	4.1	Virginica
10.8	4.8	8.1	4.0	Virginica
10.6	4.6	7.1	5.4	Virginica
8.1	5.9	9.1	1.3	Versicolor
8.2	8.3	10.7	6.2	Virginica
6.1	6.3	6.5	1.8	Versicolor
8.6	7.7	4.4	2.7	Setosa
8.1	5.9	1.4	3.3	Setosa
6.0	5.5	4.1	1.2	Setosa
10.2	3.8	9.3	3.3	Virginica
7.2	6.3	5.2	0.8	Setosa
7.7	3.5	5.8	3.8	Virginica
9.9	7.7	9.8	6.3	Virginica
7.9	6.4	4.7	2.7	Setosa
9.0	3.8	7.1	2.0	Versicolor
9.7	6.3	9.7	4.1	Virginica
7.6	5.3	5.2	1.7	Versicolor
6.8	7.7	5.0	1.7	Setosa
7.5	3.9	7.5	5.6	Versicolor
9.2	6.1	10.6	2.5	Virginica
7.3	6.5	4.6	2.1	Setosa
8.2	6.8	8.5	5.8	Versicolor
5.1	6.8	6.4	3.4	Setosa
5.4	7.5	2.9	3.7	Setosa
10.4	3.2	8.5	3.5	Versicolor
6.6	3.5	5.0	1.1	Versicolor
10.9	5.6	7.6	3.3	Virginica
10.1	7.5	7.6	3.1	Virginica
6.3	6.1	4.6	1.7	Setosa
6.6	4.5	5.9	0.2	Setosa
9.5	4.4	4.5	3.2	Setosa
7.7	7.6	4.5	0.6	Setosa
9.0	7.7	5.6	6.0	Virginica
5.5	7.0	5.0	5.3	Versicolor
7.4	7.5	5.5	3.5	Versicolor
10.0	7.2	4.9	2.2	Setosa
