sepal.length	sepal.width	petal.length	petal.width	variety
10.4	5.5	8.2	5.0	Versicolor
9.0	3.9	4.1	2.4	Setosa
11.7	8.1	7.1	4.0	Virginica
6.0	5.3	5.4	0.2	Setosa
10.0	5.9	4.5	5.0	Versicolor
4.9	4.4	4.4	3.2	Setosa
10.6	3.0	6.6	5.6	Virginica
5.6	6.0	5.9	0.7	Setosa
9.5	3.5	5.5	5.3	Virginica
10.7	6.6	6.1	6.9	Virginica
10.8	7.3	9.0	4.5	Virginica
9.1	6.2	2.5	0.9	Setosa
11.2	5.3	9.7	4.2	Virginica
7.4	6.0	5.6	2.8	Virginica
7.8	6.6	8.0	2.7	Versicolor
10.8	7.0	6.5	5.6	Virginica
8.9	4.6	7.0	2.8	Virginica
10.2	3.5	8.0	3.5	Virginica
4.9	7.2	4.8	1.2	Setosa
9.5	7.5	5.8	3.7	Setosa
5.8	5.5	2.9	1.1	Setosa
9.1	3.1	1.5	3.7	Setosa
5.6	3.5	2.4	4.8	Setosa
7.0	7.5	10.3	4.7	Virginica
8.5	5.5	7.7	4.5	Virginica
8.9	4.7	6.0	5.5	Versicolor
7.3	5.9	10.8	1.8	Virginica
7.1	7.2	7.7	3.3	Versicolor
11.2	6.3	8.2	5.0	Virginica
8.2	2.8	10.2	5.0	Virginica
9.6	4.4	4.1	4.3	Versicolor
8.5	4.8	3.8	5.5	Versicolor
6.7	6.7	6.9	2.9	Versicolor
7.1	3.8	3.4	3.4	Setosa
8.3	4.7	6.9	2.2	Versicolor
8.3	4.9	5.9	4.7	Setosa
11.7	3.1	10.9	5.8	Virginica
10.4	5.2	7.8	6.3	Versicolor
5.6	5.5	8.1	4.3	Versicolor
9.0	7.5	5.6	3.1	Setosa
9.9	3.8	10.9	3.5	Virginica
9.4	6.6	5.4	6.6	Virginica
7.2	7.4	6.7	1.3	Versicolor
9.5	4.9	5.5	6.1	Versicolor
8.0	4.0	6.1	2.7	Setosa
9.1	5.3	5.2	3.5	Setosa
7.7	7.7	3.8	4.2	Setosa
7.2	7.9	5.0	4.4	Setosa
8.0	8.1	4.9	1.7	Setosa
8.9	4.8	5.6	4.2	Virginica
7.8	6.4	7.1	3.8	Virginica
9.3	5.8	6.2	5.6	Versicolor
9.6	4.5	7.6	5.4	Versicolor
6.0	4.0	3.3	1.8	Setosa
8.2	4.3	2.7	1.8	Setosa
10.2	6.8	4.6	2.3	Versicolor
8.8	6.3	5.9	3.3	Versicolor
8.1	4.9	2.0	0.2	Setosa
4.7	5.7	4.6	4.7	Setosa
5.5	6.4	7.2	2.5	Versicolor
7.9	7.1	3.5	0.2	Setosa
9.2	6.1	4.5	2.1	Setosa
7.9	6.9	4.7	2.4	Setosa
10.3	2.5	9.0	4.4	Virginica
10.7	3.4	6.3	1.3	Versicolor
5.5	4.2	4.9	4.2	Setosa
7.3	6.2	10.4	6.8	Virginica
9.0	5.7	9.5	6.0	Virginica
11.2	4.2	7.5	2.8	Virginica
7.7	6.0	8.8	3.8	Virginica
6.9	8.2	6.0	3.7	Setosa
7.0	4.0	7.3	5.3	Virginica
5.9	4.9	6.0	3.9	Setosa
7.9	3.1	5.5	0.1	Setosa
8.4	6.4	4.8	0.9	Setosa
5.8	7.2	8.1	3.4	Virginica
9.8	6.3	9.1	5.5	Virginica
9.7	7.0	4.0	4.7	Setosa
5.5	7.1	4.4	1.7	Versicolor
8.1	6.5	8.4	2.8	Virginica
5.3	6.2	6.0	4.2	Setosa
8.5	6.7	6.6	3.0	Virginica
5.8	6.2	6.1	3.9	Virginica
9.2	5.7	9.0	6.0	Versicolor
6.5	4.8	8.6	5.0	Versicolor
6.5	6.8	4.3	0.8	Setosa
8.2	4.8	5.7	4.1	Virginica
6.4	3.0	8.0	4.2	Virginica
8.0	4.7	6.6	3.1	Versicolor
6.9	3.8	10.1	4.6	Virginica
12.2	3.5	10.1	3.8	Virginica
8.8	5.7	4.1	4.0	Versicolor
5.1	3.4	2.4	2.3	Setosa
9.3	4.3	9.3	3.4	Versicolor
8.6	4.5	3.5	2.6	Versicolor
7.8	7.0	7.4	3.5	Versicolor
10.3	7.5	3.2	4.2	Setosa
7.7	3.9	6.9	3.8	Virginica
6.4	6.0	1.8	1.2	Setosa
7.5	4.0	5.0	2.8	Versicolor
9.0	6.7	7.0	1.0	Versicolor
9.4	6.6	4.9	5.5	Versicolor
6.5	6.8	6.5	5.8	Versicolor
6.4	6.9	3.8	2.0	Versicolor
6.2	5.9	4.9	2.7	Setosa
