petal.width	variety
1.4	Setosa
4.2	Setosa
3.4	Versicolor
3.5	Versicolor
4.4	Setosa
6.9	Virginica
3.4	Virginica
3.3	Versicolor
4.6	Virginica
5.5	Versicolor
3.2	Setosa
1.2	Setosa
5.5	Virginica
1.5	Versicolor
4.4	Virginica
0.2	Setosa
1.1	Versicolor
2.4	Setosa
6.4	Virginica
2.7	Setosa
4.8	Virginica
1.8	Versicolor
4.0	Virginica
3.0	Virginica
3.8	Virginica
5.7	Versicolor
3.0	Versicolor
2.9	Virginica
2.2	Setosa
2.7	Setosa
0.2	Setosa
5.8	Virginica
0.7	Setosa
5.5	Virginica
5.3	Virginica
3.2	Setosa
1.9	Versicolor
2.7	Virginica
5.3	Virginica
4.3	Versicolor
5.9	Virginica
1.3	Versicolor
2.9	Setosa
0.2	Setosa
6.1	Versicolor
4.7	Versicolor
4.2	Virginica
3.2	Virginica
3.5	Versicolor
3.3	Versicolor
3.3	Versicolor
4.3	Virginica
4.8	Virginica
1.0	Versicolor
4.6	Setosa
1.3	Versicolor
2.1	Virginica
4.4	Versicolor
3.0	Versicolor
3.3	Setosa
4.2	Setosa
6.0	Virginica
4.6	Versicolor
2.8	Virginica
4.2	Setosa
4.0	Virginica
3.6	Setosa
4.1	Virginica
2.4	Versicolor
1.1	Setosa
3.4	Versicolor
3.2	Virginica
3.8	Setosa
2.1	Versicolor
0.8	Setosa
2.5	Versicolor
0.1	Setosa
2.3	Versicolor
1.1	Setosa
2.2	Setosa
1.9	Setosa
0.7	Setosa
2.1	Setosa
5.3	Virginica
5.5	Versicolor
4.0	Versicolor
3.0	Versicolor
2.2	Versicolor
3.0	Versicolor
4.7	Setosa
3.2	Setosa
3.4	Virginica
0.2	Setosa
3.6	Virginica
2.8	Virginica
4.2	Setosa
4.8	Virginica
3.5	Virginica
4.4	Setosa
3.7	Setosa
4.1	Virginica
3.7	Setosa
4.7	Setosa
2.7	Setosa
3.8	Versicolor
