sepal.length	sepal.width	variety
6.4	5.7	Setosa
9.4	7.8	Virginica
7.0	2.4	Versicolor
6.3	8.0	Setosa
8.5	6.7	Setosa
6.2	4.5	Virginica
9.4	5.2	Virginica
8.8	4.9	Setosa
6.9	5.5	Setosa
7.4	6.5	Virginica
5.8	3.2	Versicolor
7.8	2.5	Versicolor
8.1	7.5	Versicolor
8.1	5.7	Versicolor
6.3	2.8	Virginica
6.8	4.7	Setosa
6.4	6.8	Virginica
8.2	5.9	Virginica
6.3	4.6	Versicolor
7.7	5.1	Virginica
10.7	3.6	Virginica
10.9	6.6	Versicolor
6.5	3.6	Setosa
8.9	4.1	Virginica
6.4	7.0	Versicolor
6.5	6.5	Setosa
10.2	3.4	Versicolor
6.5	3.3	Versicolor
8.6	5.8	Virginica
7.9	6.2	Virginica
7.9	7.9	Setosa
8.3	7.8	Virginica
8.4	4.7	Virginica
5.1	7.5	Setosa
5.8	7.4	Setosa
6.3	4.5	Virginica
6.7	6.5	Versicolor
5.6	7.0	Versicolor
9.6	4.0	Setosa
5.9	5.6	Setosa
7.4	3.9	Setosa
8.4	6.9	Setosa
5.9	6.5	Virginica
8.3	3.7	Virginica
9.7	4.6	Versicolor
10.8	5.9	Virginica
10.9	3.6	Virginica
7.8	6.8	Virginica
7.8	3.3	Versicolor
10.5	7.2	Versicolor
7.4	2.9	Versicolor
6.5	6.9	Versicolor
7.7	4.9	Setosa
9.2	4.1	Virginica
5.1	8.3	Setosa
7.1	8.3	Setosa
10.0	5.8	Versicolor
6.6	3.4	Setosa
7.7	3.8	Virginica
7.6	4.2	Setosa
10.3	4.5	Virginica
8.0	5.4	Setosa
8.9	6.8	Virginica
8.0	7.5	Setosa
10.7	5.0	Virginica
6.9	4.2	Versicolor
9.9	4.0	Versicolor
8.5	3.7	Virginica
10.7	6.3	Virginica
5.0	7.0	Setosa
5.7	4.2	Setosa
7.0	7.5	Setosa
10.3	3.8	Versicolor
4.8	3.0	Setosa
10.0	3.7	Versicolor
7.5	5.8	Versicolor
7.7	4.6	Setosa
8.0	5.4	Versicolor
10.6	5.5	Virginica
8.7	3.0	Virginica
5.4	3.9	Versicolor
10.7	4.1	Versicolor
9.1	6.3	Setosa
6.3	5.7	Virginica
6.0	5.5	Versicolor
11.2	3.0	Virginica
7.4	4.9	Setosa
8.6	3.8	Versicolor
7.8	3.6	Setosa
6.9	5.1	Setosa
7.6	4.7	Setosa
10.0	4.7	Versicolor
8.7	8.3	Virginica
9.7	4.8	Versicolor
7.1	5.0	Versicolor
6.4	5.6	Setosa
4.7	7.7	Setosa
11.1	5.5	Virginica
6.9	6.5	Setosa
4.4	6.4	Setosa
5.7	8.3	Setosa
8.0	7.7	Virginica
10.1	5.5	Versicolor
10.0	3.5	Virginica
6.7	4.7	Versicolor
