petal.length	variety
4.0	Setosa
5.5	Versicolor
7.1	Versicolor
5.7	Setosa
6.7	Versicolor
6.1	Virginica
8.1	Virginica
3.0	Setosa
8.7	Versicolor
9.5	Virginica
8.1	Versicolor
6.4	Versicolor
6.2	Versicolor
4.9	Virginica
5.9	Setosa
7.5	Versicolor
6.5	Versicolor
7.0	Virginica
4.8	Setosa
6.8	Virginica
8.3	Virginica
9.6	Virginica
6.3	Versicolor
5.9	Virginica
9.5	Virginica
5.8	Setosa
10.9	Virginica
7.7	Versicolor
8.6	Virginica
8.7	Versicolor
6.4	Virginica
7.1	Virginica
1.7	Setosa
6.3	Virginica
7.2	Versicolor
5.7	Virginica
3.1	Setosa
9.8	Virginica
10.1	Virginica
1.4	Setosa
3.0	Setosa
5.9	Setosa
6.2	Virginica
4.7	Setosa
8.6	Virginica
6.2	Virginica
10.3	Virginica
8.8	Virginica
5.6	Versicolor
5.4	Setosa
8.6	Virginica
6.4	Virginica
6.0	Setosa
2.1	Setosa
2.4	Setosa
5.1	Versicolor
5.1	Virginica
5.0	Virginica
5.0	Versicolor
9.5	Versicolor
4.5	Versicolor
4.6	Setosa
9.1	Virginica
10.1	Virginica
4.9	Virginica
2.4	Setosa
5.3	Virginica
6.6	Versicolor
3.4	Setosa
4.4	Setosa
8.6	Versicolor
7.0	Versicolor
6.0	Setosa
4.9	Versicolor
4.9	Versicolor
8.9	Versicolor
8.2	Versicolor
1.5	Setosa
9.0	Virginica
4.6	Setosa
1.4	Setosa
6.8	Versicolor
4.4	Versicolor
4.5	Versicolor
3.0	Setosa
2.0	Setosa
3.0	Setosa
3.4	Setosa
4.0	Setosa
11.4	Virginica
9.0	Virginica
6.2	Versicolor
5.6	Setosa
5.0	Setosa
6.0	Setosa
6.8	Versicolor
8.5	Versicolor
7.0	Versicolor
4.0	Versicolor
9.7	Virginica
9.5	Virginica
3.8	Versicolor
4.9	Setosa
5.4	Virginica
6.0	Virginica
