petal.width	variety
1.4	Setosa
6.3	Virginica
6.0	Virginica
1.5	Versicolor
3.6	Virginica
3.0	Virginica
0.1	Setosa
4.3	Virginica
4.1	Versicolor
3.1	Versicolor
2.3	Versicolor
2.2	Setosa
2.4	Setosa
5.3	Versicolor
2.2	Setosa
2.5	Versicolor
4.6	Setosa
2.2	Setosa
4.7	Setosa
6.1	Virginica
1.2	Setosa
4.8	Virginica
4.7	Setosa
4.9	Setosa
4.2	Versicolor
1.5	Versicolor
5.2	Virginica
4.2	Virginica
5.2	Versicolor
5.7	Virginica
4.2	Setosa
3.0	Setosa
4.8	Versicolor
1.3	Setosa
6.8	Virginica
1.9	Setosa
3.4	Versicolor
1.8	Setosa
4.0	Versicolor
3.0	Virginica
3.4	Virginica
3.0	Virginica
3.4	Setosa
0.2	Setosa
1.8	Setosa
2.9	Setosa
3.2	Setosa
2.6	Setosa
6.1	Versicolor
2.1	Setosa
6.1	Versicolor
5.7	Virginica
3.1	Virginica
1.0	Versicolor
6.5	Virginica
4.9	Virginica
4.0	Versicolor
3.1	Versicolor
2.4	Virginica
0.2	Setosa
2.2	Setosa
1.8	Virginica
6.1	Virginica
1.1	Setosa
4.6	Versicolor
3.5	Versicolor
2.9	Virginica
6.8	Virginica
6.9	Virginica
4.5	Virginica
4.0	Versicolor
1.2	Setosa
3.7	Setosa
5.1	Virginica
4.8	Virginica
2.2	Setosa
5.0	Virginica
3.3	Versicolor
4.7	Setosa
6.3	Virginica
4.5	Versicolor
2.3	Virginica
1.2	Setosa
3.3	Virginica
3.2	Setosa
3.2	Setosa
1.2	Versicolor
7.0	Virginica
2.9	Virginica
4.8	Setosa
1.2	Setosa
5.8	Versicolor
5.8	Versicolor
5.4	Versicolor
3.3	Virginica
4.3	Versicolor
2.8	Versicolor
2.2	Setosa
3.8	Versicolor
2.2	Setosa
4.7	Setosa
1.9	Versicolor
2.5	Versicolor
0.8	Setosa
3.0	Virginica
