sepal.length	sepal.width	petal.length	variety
6.9	6.5	9.0	Versicolor
5.7	4.6	8.0	Versicolor
6.9	6.7	8.2	Virginica
6.5	7.6	2.4	Setosa
6.9	6.8	7.6	Virginica
9.3	4.7	6.6	Versicolor
6.7	4.1	8.7	Versicolor
8.1	4.5	8.1	Versicolor
5.7	3.8	4.6	Versicolor
7.1	4.0	3.9	Setosa
6.9	3.2	9.3	Virginica
9.8	5.7	10.4	Virginica
6.8	6.3	6.2	Versicolor
8.4	4.7	4.8	Versicolor
8.8	4.0	8.5	Virginica
10.7	3.0	8.8	Virginica
10.2	5.0	8.0	Versicolor
9.1	3.0	6.6	Virginica
9.4	3.1	4.0	Setosa
6.8	6.9	6.1	Virginica
7.5	2.8	7.6	Versicolor
7.6	5.0	5.5	Versicolor
6.5	4.7	4.0	Versicolor
6.0	7.4	1.6	Setosa
8.7	6.3	9.2	Virginica
9.0	4.7	4.7	Versicolor
7.8	5.5	5.0	Virginica
8.0	2.4	7.3	Versicolor
6.9	4.9	7.8	Versicolor
10.0	6.4	7.7	Versicolor
8.0	4.3	4.3	Setosa
6.5	4.7	9.6	Versicolor
8.7	7.4	6.8	Versicolor
6.3	7.3	8.1	Virginica
6.1	7.8	5.6	Setosa
8.0	5.5	6.3	Virginica
8.3	4.4	8.6	Virginica
8.6	5.9	4.4	Setosa
9.3	3.5	5.4	Versicolor
8.2	4.0	8.0	Virginica
8.0	7.0	2.6	Setosa
4.9	6.9	5.4	Setosa
11.0	6.0	9.8	Virginica
10.7	5.1	6.1	Virginica
7.3	6.1	6.0	Versicolor
6.1	4.9	6.1	Versicolor
8.0	7.2	5.9	Setosa
5.4	6.7	1.3	Setosa
9.2	5.9	5.2	Versicolor
7.2	4.8	9.2	Virginica
10.4	5.7	5.5	Versicolor
7.3	5.5	1.4	Setosa
10.0	7.9	7.5	Versicolor
8.3	3.7	5.6	Virginica
9.7	5.2	8.4	Versicolor
8.8	4.3	5.9	Versicolor
4.8	3.5	4.1	Setosa
9.9	4.6	9.4	Virginica
9.2	5.5	5.2	Virginica
9.4	7.1	7.1	Virginica
7.4	7.5	8.6	Virginica
8.1	6.0	8.4	Virginica
7.8	3.1	5.6	Setosa
7.7	7.4	5.9	Setosa
10.3	7.2	8.4	Versicolor
9.3	6.2	4.0	Setosa
9.6	6.3	6.7	Versicolor
6.6	4.5	4.4	Versicolor
7.4	3.0	4.5	Virginica
9.9	3.8	7.1	Virginica
8.4	7.4	6.0	Setosa
6.6	5.5	3.4	Setosa
9.5	6.8	2.4	Setosa
5.9	5.0	4.3	Setosa
7.2	7.7	1.6	Setosa
7.5	5.0	6.1	Setosa
7.8	4.8	7.0	Virginica
7.5	4.4	3.0	Setosa
8.7	6.0	5.7	Versicolor
8.2	5.3	2.2	Setosa
7.9	3.7	1.5	Setosa
9.9	2.7	8.8	Virginica
6.6	6.7	5.2	Versicolor
8.0	6.1	7.9	Versicolor
5.1	3.8	6.4	Setosa
7.5	3.8	6.8	Versicolor
9.4	5.4	5.3	Setosa
6.1	3.9	4.7	Versicolor
7.8	3.0	1.4	Setosa
10.7	4.1	7.1	Virginica
6.2	3.3	8.0	Versicolor
6.7	5.3	7.8	Virginica
8.2	4.4	5.0	Setosa
6.5	3.0	5.7	Virginica
7.1	5.0	7.4	Versicolor
8.4	2.9	6.8	Versicolor
11.2	7.0	9.6	Virginica
6.6	6.0	6.9	Virginica
8.6	4.9	4.6	Versicolor
8.7	4.3	9.2	Virginica
7.6	7.0	5.1	Versicolor
7.6	7.1	10.1	Virginica
6.8	3.2	5.4	Virginica
9.8	2.8	6.1	Virginica
9.7	6.4	9.4	Virginica
