sepal.length	sepal.width	variety
11.6	7.0	Virginica
8.0	6.5	Setosa
7.8	6.9	Virginica
9.7	5.3	Virginica
10.8	7.3	Virginica
5.4	3.7	Setosa
8.1	4.5	Versicolor
9.5	5.0	Versicolor
8.1	3.3	Virginica
7.1	4.0	Versicolor
8.0	6.7	Versicolor
9.2	8.0	Setosa
7.2	7.8	Virginica
7.0	6.3	Versicolor
6.2	6.7	Setosa
7.3	6.0	Setosa
10.2	3.1	Virginica
10.8	6.3	Versicolor
7.8	3.7	Virginica
8.3	6.0	Setosa
11.2	4.3	Virginica
6.8	2.6	Versicolor
8.8	4.9	Setosa
9.5	3.7	Virginica
8.9	5.4	Setosa
9.9	4.9	Setosa
8.2	4.7	Setosa
10.2	7.9	Setosa
4.8	4.9	Setosa
7.2	6.6	Setosa
7.2	5.6	Versicolor
9.0	7.4	Versicolor
10.2	3.6	Versicolor
9.0	7.7	Setosa
11.9	7.3	Virginica
5.2	4.4	Setosa
7.9	7.3	Virginica
6.6	5.6	Setosa
6.0	2.4	Versicolor
9.6	5.8	Versicolor
10.0	3.2	Virginica
8.9	3.5	Versicolor
6.7	3.2	Versicolor
10.2	6.3	Virginica
10.4	7.0	Versicolor
9.4	3.7	Versicolor
10.7	7.7	Virginica
9.0	5.4	Setosa
9.5	8.2	Setosa
4.5	5.3	Setosa
10.4	5.0	Virginica
5.9	5.0	Setosa
6.8	6.7	Virginica
5.7	4.5	Versicolor
10.5	4.3	Versicolor
7.6	5.8	Setosa
9.4	6.1	Virginica
9.8	4.3	Virginica
5.1	2.5	Versicolor
10.3	6.2	Versicolor
5.3	7.2	Setosa
8.4	3.0	Setosa
6.9	3.9	Setosa
9.5	7.4	Versicolor
9.6	6.5	Virginica
7.9	4.9	Setosa
10.1	6.0	Versicolor
9.9	6.2	Virginica
5.1	5.9	Setosa
9.0	4.0	Setosa
5.0	5.0	Setosa
6.3	3.0	Setosa
8.1	7.5	Setosa
11.9	7.3	Virginica
9.4	3.1	Versicolor
6.3	6.5	Setosa
7.6	4.4	Versicolor
6.1	7.7	Setosa
7.8	3.3	Versicolor
7.0	4.4	Setosa
10.6	4.0	Virginica
8.2	6.1	Virginica
9.7	7.3	Versicolor
7.7	6.5	Virginica
10.9	7.6	Virginica
8.2	4.8	Virginica
9.0	6.5	Versicolor
10.2	4.0	Virginica
5.1	7.4	Setosa
10.0	4.2	Versicolor
9.1	5.0	Setosa
7.1	5.4	Versicolor
7.6	3.7	Setosa
10.2	5.3	Setosa
7.6	4.5	Versicolor
8.6	2.6	Virginica
8.7	4.8	Versicolor
7.8	3.3	Versicolor
7.3	3.4	Virginica
9.0	2.9	Versicolor
5.1	3.8	Setosa
7.1	3.3	Versicolor
7.6	5.3	Setosa
6.5	6.5	Virginica
5.9	4.6	Setosa
