petal.length	variety
3.3	Setosa
5.8	Versicolor
5.7	Versicolor
4.2	Setosa
4.2	Setosa
5.1	Setosa
8.9	Virginica
8.3	Versicolor
5.2	Versicolor
7.5	Versicolor
6.1	Virginica
4.0	Setosa
4.0	Versicolor
3.5	Setosa
7.5	Virginica
7.6	Versicolor
5.4	Setosa
6.8	Versicolor
7.8	Versicolor
8.1	Virginica
5.7	Versicolor
7.6	Virginica
5.1	Setosa
6.1	Setosa
7.8	Versicolor
7.1	Virginica
5.1	Versicolor
7.1	Virginica
8.2	Virginica
8.6	Versicolor
8.0	Virginica
4.0	Setosa
3.7	Setosa
5.3	Setosa
6.2	Versicolor
10.0	Virginica
5.0	Versicolor
3.4	Setosa
5.3	Setosa
6.3	Virginica
3.2	Setosa
9.0	Versicolor
2.9	Setosa
4.7	Setosa
5.5	Setosa
5.5	Versicolor
4.4	Versicolor
5.5	Setosa
4.4	Setosa
5.2	Versicolor
4.7	Versicolor
2.4	Setosa
4.5	Versicolor
10.4	Virginica
8.0	Virginica
4.6	Setosa
7.0	Versicolor
2.1	Setosa
6.1	Setosa
7.4	Versicolor
6.1	Virginica
8.0	Versicolor
4.5	Versicolor
5.8	Setosa
4.6	Versicolor
8.2	Versicolor
4.8	Virginica
9.9	Virginica
3.9	Setosa
9.8	Virginica
10.1	Virginica
7.5	Versicolor
6.7	Versicolor
5.9	Versicolor
7.3	Virginica
3.8	Setosa
7.6	Virginica
9.1	Versicolor
6.0	Virginica
3.5	Setosa
3.8	Versicolor
3.6	Setosa
2.0	Setosa
5.4	Virginica
6.9	Versicolor
8.5	Virginica
3.9	Setosa
8.1	Virginica
6.6	Virginica
6.7	Virginica
10.0	Virginica
8.4	Virginica
3.5	Setosa
5.0	Versicolor
8.3	Virginica
4.5	Versicolor
5.1	Virginica
8.4	Virginica
7.9	Versicolor
6.8	Versicolor
4.9	Versicolor
3.9	Setosa
5.0	Versicolor
2.6	Setosa
7.2	Versicolor
