petal.length	petal.width	variety
5.6	4.9	Virginica
5.0	1.5	Versicolor
9.9	3.8	Virginica
1.6	3.2	Setosa
2.6	3.9	Setosa
2.4	0.3	Setosa
6.4	4.3	Virginica
9.8	5.3	Virginica
8.8	4.2	Virginica
8.9	4.9	Versicolor
7.4	4.6	Virginica
8.6	1.9	Versicolor
8.0	6.2	Versicolor
3.9	3.8	Setosa
4.9	2.7	Setosa
7.7	4.4	Versicolor
5.5	5.8	Virginica
5.5	1.8	Versicolor
1.3	1.2	Setosa
4.6	1.1	Setosa
7.6	4.1	Versicolor
7.9	4.9	Versicolor
8.6	2.0	Virginica
8.1	6.4	Virginica
4.7	5.1	Versicolor
6.2	1.9	Versicolor
9.7	5.0	Virginica
6.0	5.8	Versicolor
2.4	3.4	Setosa
5.7	6.5	Virginica
5.1	4.2	Setosa
8.7	4.5	Versicolor
7.5	4.1	Versicolor
6.0	2.9	Setosa
6.4	3.8	Virginica
5.0	4.9	Setosa
7.6	3.1	Virginica
8.1	1.8	Versicolor
2.5	2.7	Setosa
8.6	4.5	Virginica
9.5	4.9	Virginica
4.3	2.2	Setosa
6.2	4.3	Versicolor
3.5	5.0	Versicolor
5.8	6.3	Virginica
7.6	5.4	Virginica
4.2	3.2	Setosa
6.5	2.0	Versicolor
2.9	3.7	Setosa
5.1	1.5	Versicolor
6.5	4.5	Versicolor
5.9	0.1	Setosa
4.9	0.2	Setosa
7.6	5.8	Versicolor
6.7	2.2	Versicolor
7.4	6.0	Versicolor
10.0	4.5	Virginica
3.9	0.7	Setosa
5.6	3.3	Virginica
8.0	1.3	Versicolor
1.5	4.7	Setosa
6.0	4.5	Virginica
4.2	1.3	Versicolor
2.5	1.7	Setosa
9.9	3.3	Virginica
5.3	1.7	Setosa
4.1	1.7	Setosa
7.6	3.0	Versicolor
1.4	4.7	Setosa
9.4	4.6	Virginica
2.2	0.8	Setosa
3.8	4.7	Setosa
5.7	4.0	Versicolor
5.4	1.7	Versicolor
6.2	3.6	Virginica
2.0	2.4	Setosa
3.5	0.2	Setosa
5.3	5.0	Versicolor
7.5	5.8	Versicolor
6.1	0.7	Setosa
8.6	1.9	Virginica
4.0	4.7	Setosa
8.2	6.0	Virginica
4.9	1.3	Versicolor
3.9	5.1	Versicolor
4.3	0.4	Setosa
5.1	4.7	Setosa
9.6	3.4	Virginica
7.0	5.6	Virginica
4.0	4.6	Setosa
5.7	3.9	Setosa
8.9	5.0	Virginica
4.5	2.7	Setosa
2.5	1.1	Setosa
7.5	4.7	Virginica
2.1	3.1	Setosa
5.9	2.6	Setosa
7.6	4.3	Versicolor
5.3	1.1	Versicolor
6.6	4.4	Virginica
6.0	2.0	Virginica
8.0	4.8	Virginica
8.7	2.3	Virginica
5.5	1.0	Versicolor
6.7	5.8	Virginica
