petal.width	variety
2.7	Setosa
1.8	Versicolor
3.5	Versicolor
4.2	Setosa
5.4	Virginica
4.7	Versicolor
1.8	Setosa
2.3	Versicolor
2.5	Versicolor
2.6	Versicolor
1.9	Versicolor
0.7	Setosa
0.7	Setosa
3.2	Setosa
0.3	Setosa
2.3	Virginica
5.1	Virginica
6.3	Virginica
2.3	Virginica
3.0	Versicolor
4.7	Setosa
0.7	Setosa
4.2	Setosa
4.3	Versicolor
2.5	Virginica
3.3	Versicolor
6.0	Virginica
3.0	Virginica
4.2	Setosa
4.3	Virginica
1.7	Setosa
4.0	Versicolor
1.6	Versicolor
6.3	Virginica
1.2	Versicolor
0.2	Setosa
1.7	Setosa
4.9	Versicolor
5.9	Virginica
3.4	Versicolor
4.7	Versicolor
1.6	Versicolor
4.1	Virginica
4.9	Setosa
4.0	Versicolor
3.8	Versicolor
1.3	Versicolor
0.3	Setosa
2.0	Virginica
4.9	Versicolor
2.8	Setosa
5.9	Virginica
3.6	Versicolor
1.4	Setosa
5.7	Virginica
3.5	Versicolor
3.5	Versicolor
2.7	Setosa
1.1	Setosa
6.3	Versicolor
0.9	Setosa
3.3	Versicolor
4.3	Setosa
2.2	Setosa
5.6	Virginica
6.2	Virginica
6.2	Virginica
0.7	Setosa
4.1	Virginica
2.5	Virginica
4.8	Virginica
4.9	Setosa
7.0	Virginica
4.0	Versicolor
1.4	Versicolor
4.8	Virginica
3.9	Virginica
3.7	Setosa
0.1	Setosa
5.3	Virginica
6.2	Virginica
0.9	Setosa
4.7	Setosa
4.6	Virginica
4.9	Setosa
5.8	Virginica
6.1	Virginica
2.2	Setosa
1.3	Versicolor
2.5	Virginica
1.5	Versicolor
1.1	Versicolor
3.8	Virginica
4.8	Virginica
1.5	Versicolor
4.5	Setosa
4.9	Virginica
4.0	Versicolor
3.7	Setosa
0.6	Setosa
3.2	Versicolor
4.8	Virginica
1.8	Versicolor
1.4	Setosa
4.6	Virginica
