sepal.width	petal.length	variety
6.7	6.7	Versicolor
6.0	3.6	Setosa
4.7	9.5	Virginica
6.3	9.2	Virginica
5.0	8.3	Virginica
6.0	5.5	Virginica
7.5	8.4	Virginica
4.7	2.4	Setosa
4.8	8.2	Versicolor
6.4	6.3	Versicolor
5.9	2.2	Setosa
3.7	6.4	Virginica
7.5	8.7	Virginica
4.4	1.8	Setosa
5.5	9.5	Virginica
5.3	7.7	Virginica
7.1	3.5	Setosa
5.2	7.6	Virginica
3.4	2.9	Setosa
5.6	6.4	Versicolor
6.0	8.9	Versicolor
6.4	9.6	Virginica
4.8	8.8	Virginica
3.5	2.4	Setosa
7.9	3.7	Setosa
6.6	4.6	Setosa
4.9	4.7	Versicolor
5.0	3.4	Setosa
2.6	4.0	Versicolor
5.7	5.8	Virginica
6.2	4.7	Versicolor
6.8	8.4	Virginica
2.3	4.8	Setosa
7.1	6.1	Virginica
4.3	3.4	Setosa
5.5	6.8	Virginica
4.6	6.9	Virginica
7.0	4.9	Virginica
6.8	8.7	Versicolor
7.0	5.4	Versicolor
4.2	8.5	Versicolor
7.7	9.5	Virginica
4.8	4.3	Versicolor
4.1	2.5	Setosa
6.7	1.6	Setosa
7.4	5.1	Versicolor
2.9	7.3	Virginica
6.1	5.7	Versicolor
4.9	3.0	Setosa
5.4	2.6	Setosa
5.0	7.7	Virginica
6.3	10.5	Virginica
3.5	7.6	Virginica
4.0	7.0	Versicolor
4.6	4.0	Setosa
5.7	1.8	Setosa
4.3	5.5	Setosa
4.8	8.5	Versicolor
7.4	8.9	Virginica
7.0	7.9	Versicolor
4.3	4.2	Setosa
6.4	7.0	Versicolor
6.2	5.4	Setosa
3.5	4.1	Versicolor
4.4	2.0	Setosa
6.6	7.9	Versicolor
4.1	7.4	Virginica
4.3	5.1	Virginica
6.5	4.7	Setosa
5.5	5.5	Versicolor
5.7	9.6	Virginica
7.0	6.0	Versicolor
5.0	5.4	Setosa
6.4	6.4	Setosa
4.8	5.9	Virginica
5.4	4.3	Versicolor
5.2	6.6	Versicolor
4.5	5.6	Setosa
3.9	5.1	Versicolor
3.0	1.9	Setosa
8.1	4.4	Setosa
3.8	8.6	Virginica
4.2	5.5	Setosa
5.5	8.3	Virginica
3.4	8.5	Versicolor
4.8	6.1	Versicolor
6.0	1.6	Setosa
4.8	7.7	Virginica
4.3	5.6	Versicolor
3.0	7.1	Virginica
2.8	7.4	Versicolor
3.7	7.3	Versicolor
5.2	8.5	Versicolor
3.6	2.5	Setosa
3.1	6.5	Virginica
4.0	2.3	Setosa
6.0	7.7	Versicolor
3.0	9.3	Virginica
3.5	6.5	Versicolor
4.8	6.1	Virginica
6.8	7.0	Versicolor
5.7	8.4	Virginica
3.9	8.8	Versicolor
4.3	9.7	Virginica
5.8	7.1	Virginica
