petal.width	variety
4.3	Virginica
0.8	Setosa
6.3	Virginica
4.3	Versicolor
3.9	Versicolor
0.7	Setosa
5.0	Virginica
4.2	Versicolor
6.1	Virginica
0.7	Setosa
3.5	Versicolor
2.4	Virginica
5.2	Versicolor
2.3	Versicolor
3.3	Virginica
4.5	Versicolor
3.2	Virginica
3.7	Virginica
2.3	Virginica
0.7	Setosa
2.7	Setosa
4.0	Versicolor
3.7	Setosa
2.9	Virginica
3.4	Versicolor
3.3	Virginica
3.4	Virginica
6.2	Virginica
6.3	Virginica
4.1	Versicolor
3.0	Versicolor
0.3	Setosa
4.0	Versicolor
6.3	Virginica
3.8	Virginica
2.1	Setosa
4.2	Virginica
1.4	Versicolor
5.8	Versicolor
2.4	Versicolor
0.7	Setosa
5.0	Virginica
1.7	Setosa
4.7	Setosa
3.5	Virginica
5.3	Virginica
1.2	Setosa
2.3	Setosa
2.8	Setosa
2.7	Setosa
5.5	Versicolor
2.6	Virginica
2.9	Setosa
2.3	Versicolor
2.2	Versicolor
5.5	Virginica
5.3	Versicolor
1.4	Setosa
1.2	Setosa
3.7	Setosa
3.6	Setosa
6.9	Virginica
4.8	Virginica
4.3	Virginica
4.8	Virginica
2.5	Versicolor
2.5	Virginica
6.5	Virginica
4.6	Versicolor
6.0	Versicolor
2.6	Versicolor
4.5	Virginica
2.9	Setosa
6.3	Virginica
0.8	Setosa
3.8	Virginica
3.8	Virginica
3.8	Versicolor
0.2	Setosa
2.3	Virginica
4.3	Versicolor
4.7	Setosa
3.0	Versicolor
3.6	Setosa
1.4	Setosa
2.0	Versicolor
2.5	Versicolor
2.3	Setosa
4.8	Versicolor
5.0	Virginica
3.3	Setosa
1.3	Versicolor
1.7	Setosa
5.1	Virginica
1.7	Versicolor
1.2	Setosa
2.6	Setosa
6.5	Virginica
2.0	Versicolor
3.9	Setosa
4.5	Versicolor
2.1	Virginica
3.9	Virginica
5.4	Versicolor
2.5	Versicolor
