sepal.length	variety
8.9	Versicolor
8.3	Versicolor
8.3	Versicolor
7.6	Setosa
5.4	Setosa
7.1	Setosa
8.8	Setosa
6.1	Setosa
9.8	Virginica
9.6	Versicolor
7.9	Setosa
7.5	Setosa
6.6	Virginica
6.9	Versicolor
5.2	Versicolor
8.9	Setosa
7.7	Setosa
5.8	Versicolor
9.4	Virginica
6.6	Setosa
7.6	Versicolor
8.6	Virginica
9.4	Setosa
6.7	Versicolor
8.5	Versicolor
7.9	Versicolor
8.9	Virginica
7.8	Setosa
7.0	Versicolor
8.9	Setosa
8.6	Virginica
8.0	Setosa
5.9	Setosa
7.5	Setosa
7.7	Versicolor
7.7	Virginica
7.5	Setosa
6.5	Versicolor
6.1	Versicolor
6.0	Versicolor
8.8	Virginica
9.3	Setosa
11.2	Virginica
8.7	Versicolor
7.9	Setosa
9.6	Setosa
8.0	Setosa
11.7	Virginica
10.8	Versicolor
9.1	Versicolor
10.7	Versicolor
8.9	Setosa
9.2	Setosa
6.5	Virginica
7.5	Setosa
6.3	Virginica
6.2	Versicolor
8.8	Versicolor
9.2	Versicolor
10.0	Virginica
5.9	Setosa
7.2	Virginica
9.3	Virginica
9.2	Virginica
7.6	Setosa
8.0	Setosa
6.0	Setosa
10.4	Versicolor
11.1	Versicolor
8.4	Virginica
9.6	Versicolor
6.2	Setosa
7.4	Versicolor
6.5	Virginica
10.5	Virginica
6.4	Virginica
10.7	Virginica
10.7	Virginica
8.4	Setosa
7.9	Virginica
7.1	Setosa
6.0	Versicolor
7.8	Setosa
8.8	Virginica
7.2	Virginica
7.6	Virginica
11.2	Virginica
8.1	Setosa
11.3	Virginica
9.2	Versicolor
4.3	Setosa
9.7	Virginica
8.0	Versicolor
9.4	Setosa
6.0	Setosa
10.5	Versicolor
10.8	Virginica
9.6	Versicolor
7.3	Virginica
8.8	Virginica
7.2	Virginica
6.6	Versicolor
6.4	Versicolor
9.4	Virginica
5.5	Versicolor
