sepal.length	variety
8.8	Virginica
6.0	Virginica
5.8	Versicolor
9.1	Setosa
9.2	Virginica
10.2	Virginica
7.9	Setosa
8.3	Virginica
9.1	Setosa
6.2	Setosa
5.1	Setosa
7.9	Virginica
7.0	Versicolor
9.3	Virginica
9.6	Virginica
11.2	Virginica
6.8	Setosa
6.7	Versicolor
4.3	Setosa
5.6	Versicolor
5.0	Versicolor
9.1	Setosa
5.6	Setosa
9.7	Virginica
8.2	Versicolor
6.3	Versicolor
9.0	Setosa
10.7	Virginica
10.5	Virginica
10.4	Virginica
9.0	Versicolor
9.4	Versicolor
10.4	Versicolor
6.1	Versicolor
9.3	Versicolor
6.1	Setosa
10.2	Versicolor
9.2	Virginica
8.7	Virginica
8.9	Setosa
6.9	Versicolor
4.8	Setosa
7.5	Versicolor
8.4	Setosa
10.6	Virginica
9.1	Versicolor
6.0	Setosa
5.9	Setosa
8.1	Virginica
10.3	Versicolor
8.4	Virginica
5.5	Setosa
8.3	Versicolor
5.1	Setosa
7.0	Versicolor
7.7	Versicolor
11.0	Virginica
7.8	Setosa
7.7	Versicolor
6.0	Setosa
6.7	Setosa
9.5	Virginica
10.2	Virginica
5.9	Setosa
5.0	Setosa
8.1	Versicolor
8.3	Setosa
5.5	Versicolor
7.2	Versicolor
8.5	Virginica
8.9	Setosa
8.3	Versicolor
5.9	Virginica
7.7	Versicolor
5.7	Setosa
10.8	Virginica
8.6	Setosa
7.9	Versicolor
7.0	Setosa
10.4	Versicolor
8.4	Setosa
11.2	Virginica
7.0	Setosa
6.1	Setosa
5.4	Setosa
7.2	Setosa
10.5	Versicolor
4.9	Setosa
7.4	Setosa
6.5	Versicolor
8.2	Versicolor
7.4	Setosa
10.6	Virginica
6.3	Virginica
8.0	Versicolor
8.2	Virginica
10.5	Virginica
9.1	Setosa
5.5	Versicolor
5.5	Setosa
8.2	Setosa
7.1	Versicolor
6.3	Setosa
9.5	Versicolor
8.1	Versicolor
