petal.length	variety
8.4	Virginica
4.9	Setosa
7.5	Virginica
4.3	Versicolor
8.0	Versicolor
8.5	Versicolor
10.1	Virginica
6.5	Versicolor
7.2	Virginica
4.5	Versicolor
4.4	Setosa
3.5	Setosa
5.8	Setosa
4.6	Setosa
4.3	Setosa
7.4	Versicolor
8.9	Virginica
3.3	Setosa
4.8	Versicolor
2.4	Setosa
3.5	Setosa
4.6	Versicolor
6.4	Virginica
2.2	Setosa
4.5	Setosa
8.4	Versicolor
2.2	Setosa
1.4	Setosa
3.8	Setosa
5.9	Setosa
7.1	Versicolor
6.1	Virginica
4.1	Versicolor
8.8	Virginica
7.6	Versicolor
7.6	Virginica
7.1	Virginica
9.0	Virginica
4.6	Setosa
6.0	Versicolor
6.6	Virginica
1.9	Setosa
7.5	Virginica
4.6	Versicolor
4.3	Setosa
4.4	Setosa
5.9	Virginica
8.1	Virginica
5.2	Versicolor
3.4	Setosa
8.4	Versicolor
5.1	Virginica
6.2	Setosa
7.7	Virginica
7.6	Virginica
4.5	Setosa
4.0	Setosa
3.4	Setosa
3.9	Setosa
7.0	Versicolor
7.0	Versicolor
5.0	Versicolor
4.2	Versicolor
11.2	Virginica
6.8	Virginica
1.5	Setosa
4.0	Setosa
7.1	Virginica
9.6	Virginica
4.7	Versicolor
5.3	Setosa
6.0	Setosa
3.6	Setosa
5.5	Setosa
4.9	Virginica
4.4	Setosa
7.5	Virginica
5.7	Virginica
7.9	Versicolor
6.0	Versicolor
8.5	Versicolor
7.3	Versicolor
6.3	Virginica
5.1	Versicolor
5.4	Versicolor
5.7	Versicolor
6.5	Virginica
5.7	Setosa
8.4	Versicolor
10.2	Virginica
9.0	Virginica
2.6	Setosa
5.6	Versicolor
2.9	Setosa
4.5	Versicolor
5.5	Setosa
6.3	Virginica
5.7	Virginica
4.4	Versicolor
8.4	Virginica
2.0	Setosa
7.6	Virginica
8.7	Versicolor
3.0	Setosa
6.9	Virginica
