petal.length	variety
5.0	Virginica
2.5	Setosa
2.9	Setosa
3.8	Setosa
11.1	Virginica
7.7	Virginica
9.4	Virginica
7.0	Virginica
6.1	Virginica
2.7	Setosa
4.1	Setosa
8.9	Versicolor
5.3	Setosa
4.5	Virginica
1.3	Setosa
9.0	Versicolor
5.1	Virginica
7.4	Versicolor
3.5	Setosa
5.1	Setosa
6.6	Versicolor
2.9	Setosa
7.3	Versicolor
7.9	Virginica
1.9	Setosa
5.2	Versicolor
9.6	Virginica
9.1	Virginica
7.7	Virginica
8.5	Versicolor
5.5	Versicolor
9.1	Virginica
5.6	Virginica
4.7	Versicolor
1.5	Setosa
8.6	Versicolor
3.5	Setosa
8.3	Virginica
8.6	Virginica
5.9	Versicolor
4.8	Versicolor
4.9	Setosa
5.7	Setosa
4.0	Setosa
6.0	Setosa
4.9	Setosa
4.7	Versicolor
7.5	Versicolor
9.4	Virginica
5.6	Setosa
10.3	Virginica
6.9	Versicolor
4.5	Setosa
7.7	Versicolor
7.8	Versicolor
8.3	Virginica
5.4	Versicolor
8.6	Virginica
6.3	Virginica
3.0	Setosa
7.6	Virginica
4.7	Setosa
5.9	Setosa
1.7	Setosa
7.0	Versicolor
2.3	Setosa
7.3	Versicolor
7.7	Versicolor
7.6	Virginica
8.6	Virginica
4.0	Versicolor
6.8	Virginica
7.0	Virginica
8.9	Virginica
4.6	Versicolor
3.5	Setosa
7.1	Versicolor
4.9	Setosa
8.1	Versicolor
9.1	Virginica
5.6	Versicolor
8.0	Virginica
7.7	Versicolor
3.4	Setosa
4.5	Versicolor
7.5	Versicolor
6.7	Virginica
10.2	Virginica
9.6	Virginica
5.4	Versicolor
6.9	Versicolor
4.4	Setosa
6.0	Versicolor
5.7	Versicolor
1.4	Setosa
5.0	Virginica
5.9	Setosa
7.8	Virginica
5.5	Versicolor
7.9	Virginica
4.1	Setosa
4.5	Setosa
4.5	Versicolor
4.3	Versicolor
8.7	Virginica
