sepal.width	variety
5.5	Virginica
7.9	Setosa
4.5	Setosa
5.1	Virginica
4.3	Versicolor
7.8	Virginica
3.6	Virginica
7.5	Virginica
4.6	Setosa
7.3	Setosa
4.4	Setosa
7.5	Setosa
4.7	Versicolor
2.7	Versicolor
6.3	Versicolor
4.5	Virginica
5.0	Versicolor
7.7	Setosa
7.0	Setosa
6.7	Virginica
4.6	Versicolor
4.9	Versicolor
4.6	Virginica
6.5	Versicolor
7.0	Virginica
4.0	Versicolor
4.0	Versicolor
4.8	Versicolor
5.3	Virginica
4.9	Versicolor
5.2	Virginica
3.2	Virginica
5.4	Setosa
3.0	Virginica
4.2	Setosa
5.9	Setosa
5.3	Setosa
3.4	Setosa
3.3	Virginica
5.5	Versicolor
3.6	Setosa
7.0	Virginica
4.2	Versicolor
5.5	Versicolor
3.7	Setosa
2.8	Virginica
2.8	Virginica
6.5	Setosa
3.5	Virginica
5.1	Virginica
6.9	Versicolor
7.5	Virginica
4.4	Setosa
7.7	Setosa
7.0	Virginica
6.1	Virginica
3.3	Versicolor
8.2	Setosa
6.3	Versicolor
3.8	Virginica
3.0	Virginica
4.3	Versicolor
7.3	Setosa
5.4	Virginica
7.2	Virginica
3.0	Setosa
7.2	Setosa
7.7	Setosa
4.1	Versicolor
5.3	Virginica
3.5	Setosa
3.8	Setosa
6.0	Setosa
5.6	Versicolor
6.7	Virginica
3.5	Virginica
7.6	Setosa
5.2	Versicolor
6.6	Setosa
3.4	Setosa
5.4	Setosa
5.3	Versicolor
4.7	Setosa
3.0	Virginica
5.7	Virginica
6.9	Versicolor
6.9	Setosa
4.2	Versicolor
7.0	Versicolor
7.3	Virginica
5.6	Versicolor
5.4	Virginica
4.1	Virginica
8.0	Setosa
5.0	Virginica
5.9	Setosa
4.5	Virginica
6.5	Versicolor
6.1	Versicolor
4.6	Setosa
8.3	Setosa
3.2	Virginica
6.3	Versicolor
3.9	Versicolor
5.7	Virginica
