petal.length	petal.width	variety
6.0	0.9	Setosa
3.8	1.9	Setosa
1.4	2.8	Setosa
4.9	2.2	Versicolor
6.1	6.0	Virginica
5.9	3.6	Versicolor
8.7	6.1	Virginica
5.3	3.2	Setosa
2.8	0.7	Setosa
3.6	2.3	Versicolor
4.0	1.3	Versicolor
5.5	4.2	Setosa
4.3	3.3	Setosa
4.1	0.2	Setosa
8.5	4.5	Virginica
8.4	5.3	Virginica
8.6	2.4	Virginica
5.5	4.0	Versicolor
11.2	5.5	Virginica
1.0	0.7	Setosa
4.9	5.4	Versicolor
1.9	1.2	Setosa
8.8	1.8	Versicolor
8.4	3.2	Versicolor
6.5	3.7	Virginica
7.0	4.3	Virginica
7.6	2.2	Virginica
3.0	3.6	Setosa
9.2	1.4	Versicolor
7.7	5.0	Versicolor
8.9	6.1	Virginica
8.2	4.8	Virginica
4.4	0.9	Setosa
3.5	4.9	Setosa
8.2	3.3	Virginica
5.0	2.7	Setosa
6.2	3.9	Setosa
8.0	1.0	Versicolor
8.1	2.8	Virginica
7.2	3.1	Versicolor
6.5	1.8	Versicolor
5.7	5.7	Versicolor
6.6	4.8	Versicolor
5.0	5.5	Versicolor
5.5	3.7	Setosa
6.1	6.4	Virginica
5.1	5.4	Virginica
5.5	4.7	Setosa
4.9	0.1	Setosa
4.6	2.5	Versicolor
5.8	4.3	Virginica
9.1	2.8	Virginica
4.1	1.2	Setosa
10.6	5.8	Virginica
7.3	4.7	Virginica
7.5	4.6	Virginica
4.9	0.3	Setosa
2.9	0.2	Setosa
6.0	1.2	Setosa
7.2	2.5	Virginica
7.3	3.3	Virginica
7.4	4.0	Virginica
8.8	3.3	Versicolor
7.5	3.5	Virginica
9.3	5.3	Virginica
5.1	5.4	Virginica
7.4	4.4	Versicolor
5.7	5.0	Versicolor
8.4	2.5	Virginica
3.9	0.2	Setosa
4.5	6.0	Versicolor
4.5	5.0	Versicolor
5.8	4.4	Virginica
1.9	1.7	Setosa
6.2	2.3	Setosa
9.2	4.4	Versicolor
9.6	5.6	Versicolor
9.4	5.3	Virginica
8.7	3.3	Versicolor
7.0	2.7	Versicolor
3.2	3.2	Setosa
5.6	2.1	Virginica
7.8	1.0	Versicolor
2.7	3.7	Setosa
4.0	5.3	Versicolor
4.1	1.2	Setosa
8.6	4.9	Virginica
5.1	1.5	Versicolor
6.1	1.4	Virginica
3.0	4.6	Versicolor
7.3	6.3	Virginica
1.5	1.2	Setosa
2.4	3.7	Setosa
4.2	4.0	Setosa
7.2	2.3	Versicolor
4.5	1.5	Versicolor
5.5	5.0	Versicolor
7.9	4.8	Virginica
6.6	1.8	Versicolor
10.4	2.6	Virginica
5.5	4.6	Setosa
9.4	3.0	Versicolor
7.1	4.0	Virginica
3.6	1.1	Setosa
2.0	4.2	Setosa
