sepal.width	petal.length	petal.width	variety
4.3	8.6	6.9	Virginica
6.0	5.8	1.7	Setosa
5.1	5.4	2.0	Versicolor
3.2	6.1	4.5	Versicolor
4.7	9.0	4.0	Versicolor
4.2	5.5	0.2	Setosa
3.9	8.1	4.3	Versicolor
5.2	5.3	2.9	Virginica
5.5	9.3	3.3	Virginica
3.0	7.8	3.6	Virginica
3.9	4.6	4.7	Setosa
4.3	2.9	0.2	Setosa
4.5	6.1	4.6	Setosa
3.8	5.6	2.2	Setosa
6.8	2.5	4.8	Setosa
4.3	8.1	4.2	Virginica
3.7	2.0	0.4	Setosa
4.5	1.9	4.1	Setosa
6.6	8.9	5.1	Virginica
4.6	6.0	3.7	Setosa
4.3	8.7	2.2	Versicolor
5.8	6.2	6.5	Virginica
3.8	6.2	4.3	Setosa
7.5	3.5	0.7	Setosa
3.1	5.1	4.8	Virginica
3.4	6.8	5.1	Versicolor
7.5	7.5	4.1	Virginica
4.8	8.7	3.6	Virginica
8.4	4.0	2.4	Setosa
7.8	7.0	7.0	Virginica
4.4	2.0	2.2	Setosa
7.0	9.1	3.3	Virginica
4.3	5.3	0.8	Setosa
7.7	7.4	4.3	Virginica
5.4	5.2	1.5	Versicolor
6.6	5.6	3.7	Setosa
6.9	4.1	1.4	Setosa
5.0	3.7	4.7	Setosa
5.8	6.1	3.9	Virginica
7.3	6.3	5.9	Versicolor
6.0	3.3	0.2	Setosa
4.7	3.0	3.7	Setosa
7.9	3.5	0.2	Setosa
6.9	1.7	0.2	Setosa
3.0	8.0	3.8	Versicolor
5.6	3.5	2.1	Setosa
4.4	7.5	3.5	Versicolor
5.8	3.4	1.4	Setosa
7.8	6.2	2.5	Setosa
3.8	5.9	5.3	Versicolor
4.2	4.3	3.7	Setosa
4.6	8.5	3.3	Virginica
4.3	4.5	4.8	Versicolor
7.6	3.4	2.1	Setosa
6.1	4.5	4.7	Setosa
5.9	8.3	2.3	Virginica
5.2	3.7	3.7	Setosa
6.5	9.1	1.4	Versicolor
6.0	6.1	2.8	Virginica
5.1	5.5	3.2	Setosa
8.3	6.7	4.2	Virginica
7.0	5.3	6.3	Virginica
7.2	6.2	2.4	Versicolor
7.2	4.4	4.2	Setosa
2.9	4.8	1.3	Versicolor
4.0	5.4	3.7	Setosa
5.5	5.8	6.7	Virginica
3.5	4.4	1.8	Setosa
6.9	7.8	1.0	Versicolor
3.9	9.6	2.9	Virginica
7.0	6.0	1.1	Versicolor
2.0	7.0	1.5	Versicolor
6.4	6.8	4.3	Versicolor
3.7	9.1	5.6	Versicolor
3.9	1.9	2.2	Setosa
6.8	6.0	2.8	Versicolor
7.0	5.9	1.9	Versicolor
3.4	7.1	4.8	Virginica
2.7	3.9	5.2	Versicolor
6.1	4.0	2.1	Setosa
4.4	6.4	5.8	Virginica
4.8	6.3	3.5	Versicolor
7.9	6.0	3.6	Versicolor
3.9	1.4	2.8	Setosa
4.0	3.8	4.3	Setosa
7.2	5.6	2.5	Virginica
3.8	6.6	3.1	Virginica
7.1	5.4	5.9	Versicolor
5.0	7.2	5.5	Versicolor
4.0	6.2	3.3	Virginica
6.6	8.6	2.9	Virginica
4.2	7.6	6.4	Virginica
6.7	5.3	3.2	Setosa
4.0	6.5	4.4	Virginica
6.7	4.5	3.0	Versicolor
4.4	3.2	2.4	Setosa
4.9	3.9	2.7	Setosa
8.1	4.4	3.2	Setosa
7.0	5.4	3.8	Virginica
3.5	6.5	5.0	Versicolor
6.1	7.0	4.7	Versicolor
5.2	9.6	4.9	Virginica
5.5	10.6	6.6	Virginica
4.5	5.2	3.7	Versicolor
6.2	8.9	2.8	Virginica
