sepal.length	sepal.width	variety
7.2	4.2	Setosa
10.0	4.4	Versicolor
7.1	5.9	Versicolor
10.3	6.8	Virginica
8.0	6.8	Versicolor
10.8	3.9	Virginica
6.5	7.1	Setosa
11.0	4.2	Versicolor
7.7	6.9	Virginica
9.7	3.6	Versicolor
6.4	6.0	Virginica
6.4	5.6	Setosa
9.2	5.6	Versicolor
7.5	6.5	Setosa
6.1	6.3	Versicolor
7.7	8.3	Virginica
11.7	3.6	Virginica
11.2	3.6	Versicolor
7.6	5.2	Setosa
7.0	3.8	Setosa
8.9	4.5	Virginica
7.7	7.8	Virginica
6.5	3.9	Setosa
8.5	4.3	Versicolor
10.1	7.5	Virginica
7.1	3.4	Setosa
9.3	2.7	Virginica
9.4	6.9	Versicolor
6.1	3.1	Setosa
8.2	5.0	Virginica
9.6	5.5	Virginica
7.3	6.8	Versicolor
9.6	3.8	Setosa
9.8	5.1	Versicolor
9.7	6.8	Versicolor
9.5	6.2	Virginica
7.2	5.0	Virginica
10.2	4.7	Virginica
11.7	7.5	Virginica
5.1	4.6	Setosa
10.3	4.2	Virginica
6.8	3.8	Versicolor
7.2	7.1	Setosa
10.6	7.5	Versicolor
5.8	3.7	Virginica
11.8	4.9	Virginica
6.6	7.0	Setosa
10.2	4.7	Versicolor
7.9	3.8	Virginica
8.0	2.7	Virginica
6.6	7.3	Setosa
7.4	7.7	Virginica
7.2	7.0	Virginica
6.2	8.9	Setosa
7.2	6.0	Versicolor
9.6	3.3	Virginica
9.1	5.4	Setosa
6.1	2.5	Versicolor
8.9	3.7	Setosa
6.3	6.4	Setosa
8.9	5.7	Setosa
5.8	6.2	Setosa
6.1	7.2	Setosa
8.6	6.6	Virginica
7.4	6.2	Versicolor
5.3	7.5	Setosa
9.1	6.0	Versicolor
8.3	5.5	Virginica
9.3	3.7	Virginica
8.4	4.9	Setosa
8.4	7.3	Virginica
10.7	7.1	Virginica
7.9	4.9	Setosa
7.8	4.9	Virginica
8.4	2.9	Versicolor
5.7	6.7	Setosa
6.6	3.5	Versicolor
6.9	4.2	Virginica
9.1	4.5	Setosa
8.0	6.0	Versicolor
9.1	7.5	Virginica
7.1	4.4	Versicolor
7.2	6.5	Versicolor
5.4	5.1	Setosa
10.8	6.3	Virginica
8.7	8.3	Setosa
6.1	4.8	Versicolor
8.5	4.5	Setosa
11.7	6.6	Virginica
6.5	5.1	Versicolor
10.1	3.7	Versicolor
9.4	3.1	Virginica
7.5	7.2	Versicolor
9.5	4.5	Virginica
6.5	5.8	Versicolor
7.0	4.7	Versicolor
5.7	2.9	Versicolor
8.4	7.0	Setosa
6.0	6.4	Versicolor
8.8	5.5	Setosa
9.7	6.8	Virginica
9.5	4.0	Virginica
8.5	5.5	Setosa
6.9	4.0	Versicolor
7.3	5.0	Versicolor
