petal.width	variety
0.2	Setosa
7.0	Virginica
2.0	Versicolor
3.4	Setosa
4.2	Setosa
4.8	Virginica
3.7	Setosa
6.8	Virginica
5.8	Virginica
2.5	Versicolor
4.4	Virginica
4.5	Versicolor
4.2	Setosa
2.3	Versicolor
4.8	Versicolor
1.9	Versicolor
4.3	Versicolor
2.2	Setosa
4.6	Versicolor
5.9	Versicolor
4.9	Setosa
3.5	Virginica
0.3	Setosa
3.4	Virginica
4.8	Versicolor
4.9	Virginica
2.4	Versicolor
0.3	Setosa
6.2	Virginica
3.0	Versicolor
4.7	Setosa
4.3	Setosa
4.3	Virginica
4.5	Versicolor
4.2	Setosa
5.1	Versicolor
2.5	Versicolor
2.7	Versicolor
3.2	Versicolor
1.6	Virginica
2.3	Versicolor
2.8	Versicolor
3.2	Versicolor
4.5	Versicolor
3.0	Versicolor
4.3	Virginica
4.8	Virginica
4.0	Versicolor
4.7	Setosa
3.0	Setosa
5.8	Virginica
0.2	Setosa
2.8	Setosa
4.3	Setosa
3.6	Setosa
3.3	Virginica
3.2	Versicolor
3.2	Setosa
0.6	Setosa
4.1	Virginica
3.2	Virginica
5.8	Versicolor
3.7	Setosa
3.3	Versicolor
2.3	Virginica
3.2	Setosa
2.1	Setosa
5.4	Versicolor
4.5	Versicolor
4.1	Setosa
5.5	Versicolor
1.2	Setosa
1.5	Versicolor
1.3	Versicolor
3.1	Versicolor
3.2	Virginica
4.3	Virginica
0.2	Setosa
3.9	Virginica
6.1	Virginica
3.0	Versicolor
1.7	Setosa
1.2	Setosa
2.0	Virginica
0.2	Setosa
0.2	Setosa
5.8	Virginica
3.5	Versicolor
2.5	Virginica
4.5	Virginica
3.0	Versicolor
3.7	Setosa
3.5	Virginica
2.3	Virginica
4.8	Virginica
0.7	Setosa
2.4	Versicolor
2.1	Virginica
6.5	Virginica
3.4	Setosa
3.6	Versicolor
4.8	Versicolor
1.2	Setosa
2.4	Virginica
2.5	Versicolor
