petal.length	variety
6.6	Versicolor
7.8	Versicolor
3.5	Setosa
9.0	Virginica
2.8	Setosa
9.9	Virginica
4.6	Versicolor
5.2	Versicolor
8.9	Versicolor
5.1	Setosa
1.4	Setosa
6.4	Virginica
2.4	Setosa
7.5	Versicolor
6.0	Setosa
5.1	Setosa
9.0	Versicolor
9.9	Virginica
5.9	Setosa
7.1	Virginica
8.9	Virginica
7.6	Virginica
5.6	Versicolor
3.5	Setosa
8.2	Virginica
6.4	Virginica
8.1	Versicolor
8.2	Virginica
4.3	Setosa
4.3	Setosa
7.3	Versicolor
2.0	Setosa
4.5	Versicolor
9.5	Virginica
1.9	Setosa
6.0	Virginica
6.9	Versicolor
5.3	Versicolor
7.3	Virginica
6.1	Virginica
5.5	Virginica
4.5	Versicolor
6.0	Setosa
5.1	Setosa
5.6	Virginica
5.4	Setosa
5.4	Setosa
7.4	Versicolor
1.4	Setosa
8.5	Versicolor
1.4	Setosa
6.2	Versicolor
1.4	Setosa
7.0	Virginica
7.4	Versicolor
8.2	Versicolor
6.8	Virginica
6.2	Versicolor
6.1	Virginica
8.9	Virginica
2.8	Setosa
4.0	Setosa
8.1	Virginica
4.5	Versicolor
5.6	Virginica
1.5	Setosa
8.2	Versicolor
6.6	Virginica
3.1	Setosa
5.2	Setosa
6.6	Virginica
8.4	Versicolor
4.6	Setosa
7.5	Versicolor
4.0	Setosa
2.7	Setosa
5.5	Setosa
5.7	Virginica
8.3	Virginica
4.2	Setosa
8.1	Virginica
9.6	Virginica
8.0	Virginica
8.8	Virginica
6.4	Virginica
8.9	Versicolor
10.2	Virginica
8.0	Versicolor
1.8	Setosa
1.9	Setosa
7.5	Versicolor
1.6	Setosa
5.3	Versicolor
3.1	Setosa
4.5	Versicolor
1.7	Setosa
6.6	Virginica
8.8	Versicolor
7.3	Virginica
9.4	Virginica
5.2	Versicolor
4.0	Setosa
2.9	Setosa
7.1	Versicolor
5.5	Virginica
