sepal.width	petal.length	variety
7.5	8.1	Versicolor
3.4	6.8	Versicolor
5.9	8.1	Virginica
6.1	4.5	Versicolor
3.5	8.7	Versicolor
2.6	7.9	Versicolor
5.1	2.5	Setosa
5.5	7.8	Virginica
7.2	4.7	Versicolor
6.7	6.9	Versicolor
8.1	8.1	Virginica
6.0	9.4	Versicolor
5.8	4.9	Versicolor
7.5	1.4	Setosa
6.4	3.4	Setosa
4.4	10.1	Virginica
8.3	3.6	Setosa
6.1	4.5	Setosa
7.6	8.9	Virginica
4.4	8.3	Versicolor
3.4	4.2	Versicolor
4.8	6.1	Virginica
3.3	7.3	Versicolor
6.6	2.5	Setosa
3.6	4.5	Versicolor
3.9	3.9	Setosa
4.2	6.0	Virginica
3.2	8.7	Virginica
6.6	8.1	Virginica
6.0	7.5	Versicolor
5.8	9.9	Virginica
6.0	7.9	Versicolor
4.0	6.0	Virginica
5.0	5.4	Setosa
6.5	3.8	Setosa
5.6	8.0	Virginica
4.6	7.7	Versicolor
5.9	2.4	Setosa
6.5	11.1	Virginica
5.3	2.3	Setosa
3.7	4.3	Setosa
5.8	6.0	Versicolor
4.5	9.8	Virginica
6.0	8.7	Versicolor
7.3	6.8	Versicolor
5.6	3.9	Setosa
7.3	8.1	Versicolor
7.0	3.5	Setosa
6.8	3.7	Setosa
6.4	7.8	Virginica
3.4	2.1	Setosa
3.2	5.9	Versicolor
5.0	9.4	Virginica
3.0	4.0	Versicolor
7.9	8.0	Versicolor
5.1	5.9	Setosa
7.5	5.8	Virginica
5.8	9.2	Virginica
6.3	9.3	Virginica
4.8	8.2	Virginica
4.5	5.5	Versicolor
5.7	5.8	Versicolor
4.8	5.5	Versicolor
7.0	7.4	Virginica
3.2	7.1	Virginica
4.4	2.0	Setosa
4.8	2.0	Setosa
2.7	8.5	Versicolor
7.0	8.8	Virginica
6.6	5.6	Setosa
3.5	4.5	Versicolor
4.7	9.1	Virginica
2.7	4.2	Versicolor
3.0	6.1	Virginica
4.7	5.5	Setosa
3.5	5.1	Virginica
7.0	5.7	Setosa
3.8	7.9	Virginica
3.4	5.0	Versicolor
6.5	7.0	Versicolor
4.1	6.1	Virginica
7.5	5.7	Virginica
3.3	6.6	Virginica
5.2	9.5	Virginica
4.4	9.2	Versicolor
3.3	6.7	Versicolor
4.9	3.2	Setosa
7.5	6.5	Virginica
7.0	9.0	Virginica
5.5	6.0	Virginica
3.5	3.9	Setosa
4.2	7.8	Virginica
5.2	1.3	Setosa
2.8	4.0	Versicolor
4.1	9.6	Virginica
7.0	4.4	Versicolor
3.9	5.4	Virginica
3.2	2.2	Setosa
3.3	8.1	Versicolor
5.0	2.3	Setosa
5.5	2.1	Setosa
4.3	6.1	Virginica
7.6	5.0	Setosa
4.7	5.5	Setosa
8.4	1.5	Setosa
