sepal.length	variety
8.3	Virginica
8.7	Virginica
7.6	Setosa
8.6	Virginica
10.6	Versicolor
10.3	Virginica
8.0	Versicolor
6.2	Versicolor
9.6	Virginica
9.7	Virginica
10.9	Virginica
6.8	Versicolor
6.3	Virginica
7.3	Virginica
9.3	Setosa
8.8	Setosa
9.9	Setosa
6.0	Setosa
9.3	Versicolor
7.2	Virginica
7.6	Versicolor
7.5	Virginica
8.7	Setosa
8.4	Setosa
8.8	Versicolor
7.8	Virginica
6.5	Setosa
9.0	Setosa
9.5	Versicolor
8.6	Setosa
8.2	Virginica
4.8	Setosa
5.9	Virginica
8.5	Virginica
5.9	Versicolor
6.6	Setosa
7.9	Virginica
5.0	Setosa
10.2	Virginica
7.0	Virginica
8.4	Setosa
10.0	Versicolor
8.0	Versicolor
6.6	Setosa
7.8	Virginica
6.4	Virginica
9.3	Virginica
9.9	Setosa
6.5	Versicolor
8.1	Setosa
9.4	Virginica
5.4	Setosa
7.4	Versicolor
8.0	Virginica
10.2	Versicolor
4.7	Setosa
9.3	Virginica
8.2	Versicolor
7.6	Virginica
7.0	Setosa
7.6	Setosa
7.0	Versicolor
6.6	Setosa
5.4	Setosa
11.7	Virginica
8.8	Versicolor
8.4	Setosa
8.4	Setosa
10.0	Virginica
6.6	Setosa
6.4	Setosa
8.2	Virginica
6.7	Versicolor
8.5	Setosa
9.7	Virginica
10.4	Virginica
7.5	Versicolor
8.5	Setosa
4.7	Setosa
7.6	Versicolor
8.5	Versicolor
7.2	Versicolor
7.7	Virginica
10.7	Virginica
8.9	Versicolor
6.5	Setosa
6.9	Virginica
7.7	Setosa
9.0	Versicolor
6.6	Versicolor
10.7	Virginica
5.5	Setosa
9.1	Setosa
7.9	Versicolor
9.0	Virginica
8.8	Setosa
6.0	Versicolor
8.2	Setosa
4.4	Setosa
6.1	Virginica
7.1	Setosa
7.7	Virginica
8.7	Setosa
10.4	Virginica
11.4	Virginica
