sepal.width	petal.length	variety
6.5	3.9	Setosa
6.7	5.1	Versicolor
3.3	5.6	Virginica
7.8	5.2	Setosa
6.8	4.6	Versicolor
6.9	9.3	Virginica
6.9	6.2	Versicolor
4.3	7.7	Virginica
5.4	3.6	Versicolor
5.4	4.3	Versicolor
2.9	7.8	Versicolor
7.5	6.1	Versicolor
4.8	10.7	Virginica
5.1	9.6	Virginica
4.4	9.0	Versicolor
5.1	8.1	Virginica
7.4	7.6	Virginica
4.2	4.4	Versicolor
5.7	9.7	Virginica
4.0	6.0	Versicolor
6.1	5.9	Versicolor
4.7	9.0	Virginica
4.0	6.7	Virginica
6.9	2.5	Setosa
4.4	5.4	Setosa
6.4	4.9	Setosa
7.0	6.2	Virginica
5.5	4.0	Setosa
5.1	8.9	Versicolor
6.5	6.5	Virginica
7.0	2.9	Setosa
3.8	7.1	Virginica
4.0	6.0	Versicolor
6.5	6.1	Setosa
5.5	5.8	Virginica
7.1	3.5	Setosa
5.8	8.5	Versicolor
3.6	7.0	Virginica
7.2	8.1	Virginica
6.0	2.3	Setosa
3.8	8.4	Virginica
4.5	5.9	Versicolor
2.3	6.4	Versicolor
6.3	6.2	Versicolor
5.5	5.1	Setosa
5.2	4.3	Setosa
3.3	9.5	Virginica
8.2	2.0	Setosa
4.6	2.5	Setosa
4.3	6.1	Virginica
3.4	2.0	Setosa
3.7	5.6	Virginica
3.1	4.9	Versicolor
6.2	6.0	Versicolor
7.0	9.0	Virginica
7.2	4.8	Setosa
8.3	1.7	Setosa
6.0	9.1	Virginica
7.0	8.9	Virginica
8.2	3.0	Setosa
6.6	5.5	Setosa
3.5	4.9	Setosa
3.9	5.1	Setosa
7.2	2.5	Setosa
4.7	7.8	Versicolor
6.0	9.5	Virginica
7.3	4.8	Versicolor
5.0	1.6	Setosa
5.8	3.3	Versicolor
5.4	5.5	Versicolor
5.6	2.4	Setosa
3.5	8.3	Virginica
3.6	2.1	Setosa
4.2	5.4	Setosa
5.6	1.9	Setosa
7.3	5.6	Versicolor
6.5	6.9	Virginica
6.5	11.1	Virginica
3.5	6.6	Virginica
5.3	6.5	Versicolor
5.0	1.9	Setosa
5.7	9.1	Versicolor
4.0	7.5	Versicolor
4.9	4.7	Versicolor
3.8	4.9	Setosa
5.5	8.2	Versicolor
6.0	5.7	Setosa
6.1	4.0	Setosa
3.2	8.1	Virginica
5.3	3.4	Setosa
4.0	9.0	Versicolor
7.2	7.3	Virginica
5.5	4.0	Versicolor
3.4	1.5	Setosa
3.4	8.1	Virginica
2.6	10.9	Virginica
3.2	5.0	Versicolor
4.1	8.4	Virginica
6.5	4.0	Versicolor
3.9	4.0	Setosa
7.0	8.6	Versicolor
4.6	7.5	Versicolor
6.0	5.4	Versicolor
5.8	6.2	Versicolor
6.9	4.4	Setosa
