petal.width	variety
2.8	Versicolor
2.8	Virginica
2.4	Versicolor
4.3	Virginica
3.2	Setosa
4.7	Setosa
4.1	Virginica
2.8	Versicolor
1.7	Setosa
3.7	Setosa
4.5	Versicolor
2.5	Virginica
1.1	Versicolor
2.8	Versicolor
2.5	Versicolor
5.0	Versicolor
3.2	Setosa
1.8	Virginica
4.3	Setosa
0.1	Setosa
2.8	Virginica
3.2	Virginica
3.2	Setosa
5.5	Versicolor
4.2	Setosa
1.2	Setosa
2.4	Virginica
3.5	Virginica
2.4	Virginica
5.2	Versicolor
2.5	Versicolor
5.1	Virginica
4.7	Setosa
2.5	Versicolor
4.0	Versicolor
2.0	Versicolor
3.8	Virginica
1.3	Versicolor
2.8	Virginica
4.9	Versicolor
4.7	Setosa
5.8	Virginica
4.9	Setosa
4.8	Setosa
2.3	Versicolor
4.5	Virginica
2.2	Setosa
3.8	Virginica
3.9	Setosa
2.2	Setosa
3.8	Versicolor
2.3	Setosa
2.9	Setosa
4.8	Versicolor
1.7	Setosa
2.2	Versicolor
2.5	Versicolor
4.1	Versicolor
2.2	Versicolor
1.7	Setosa
6.6	Virginica
4.3	Virginica
4.8	Virginica
2.1	Virginica
2.2	Virginica
2.8	Versicolor
2.2	Setosa
5.0	Virginica
5.2	Versicolor
1.7	Setosa
1.0	Versicolor
6.1	Versicolor
1.6	Versicolor
5.8	Virginica
4.4	Virginica
1.9	Virginica
4.7	Setosa
5.8	Virginica
5.4	Virginica
2.9	Virginica
5.7	Virginica
5.4	Versicolor
0.7	Setosa
2.0	Versicolor
2.9	Versicolor
4.3	Virginica
3.8	Virginica
3.7	Versicolor
1.9	Versicolor
3.5	Versicolor
2.5	Virginica
5.3	Virginica
5.0	Virginica
2.9	Setosa
6.2	Virginica
1.9	Virginica
6.3	Virginica
3.9	Virginica
2.5	Versicolor
5.5	Virginica
2.2	Setosa
3.3	Versicolor
3.6	Virginica
3.5	Versicolor
3.8	Setosa
