petal.width	variety
5.6	Versicolor
2.1	Versicolor
2.7	Setosa
4.0	Setosa
3.3	Versicolor
1.5	Versicolor
4.3	Versicolor
2.4	Virginica
6.2	Virginica
3.1	Virginica
2.6	Virginica
4.8	Virginica
3.6	Virginica
5.9	Virginica
2.2	Setosa
0.3	Setosa
1.1	Setosa
2.0	Versicolor
2.0	Versicolor
4.6	Virginica
4.1	Versicolor
5.5	Virginica
3.3	Virginica
2.7	Setosa
3.0	Virginica
1.9	Setosa
3.1	Setosa
5.6	Versicolor
0.7	Setosa
3.2	Versicolor
2.4	Versicolor
2.3	Virginica
1.5	Versicolor
2.8	Virginica
5.4	Versicolor
2.3	Virginica
3.9	Versicolor
2.8	Versicolor
6.4	Virginica
2.7	Virginica
1.9	Virginica
4.8	Virginica
2.2	Setosa
1.2	Setosa
4.5	Virginica
5.8	Virginica
2.7	Versicolor
1.2	Setosa
6.2	Versicolor
4.2	Setosa
5.8	Versicolor
3.7	Setosa
6.0	Versicolor
5.3	Versicolor
6.9	Virginica
1.4	Virginica
3.4	Setosa
0.7	Setosa
1.5	Versicolor
4.9	Setosa
0.2	Setosa
4.8	Virginica
1.7	Setosa
4.3	Versicolor
3.2	Versicolor
4.3	Virginica
4.5	Virginica
4.6	Setosa
3.5	Versicolor
1.7	Setosa
3.7	Setosa
2.1	Setosa
4.9	Versicolor
2.0	Versicolor
6.9	Virginica
3.9	Setosa
5.3	Versicolor
1.4	Setosa
1.9	Virginica
4.5	Virginica
3.8	Virginica
4.2	Setosa
2.6	Versicolor
3.7	Setosa
2.8	Virginica
4.2	Setosa
6.1	Virginica
0.3	Setosa
1.5	Virginica
3.1	Setosa
3.7	Setosa
4.7	Setosa
4.8	Versicolor
4.9	Virginica
1.9	Versicolor
3.7	Setosa
3.7	Setosa
2.8	Versicolor
0.8	Setosa
3.7	Setosa
5.0	Versicolor
4.1	Virginica
5.3	Virginica
4.9	Versicolor
3.0	Versicolor
