sepal.length	variety
8.9	Virginica
8.3	Setosa
9.9	Setosa
7.7	Versicolor
8.3	Virginica
9.7	Setosa
5.4	Setosa
11.3	Virginica
6.7	Versicolor
7.7	Setosa
9.8	Virginica
8.5	Setosa
10.4	Versicolor
10.2	Virginica
9.1	Virginica
8.2	Virginica
10.5	Versicolor
6.7	Versicolor
6.8	Versicolor
8.9	Virginica
7.3	Versicolor
7.3	Setosa
10.7	Virginica
7.7	Versicolor
7.9	Virginica
6.7	Versicolor
6.5	Versicolor
6.1	Setosa
7.8	Setosa
10.1	Versicolor
9.5	Setosa
7.1	Versicolor
4.6	Setosa
8.9	Versicolor
8.8	Versicolor
6.6	Setosa
7.4	Versicolor
6.2	Virginica
7.6	Setosa
9.6	Versicolor
9.1	Virginica
8.8	Versicolor
6.6	Setosa
8.0	Virginica
7.1	Versicolor
6.1	Setosa
5.5	Setosa
10.8	Virginica
10.1	Versicolor
8.4	Setosa
9.8	Virginica
8.8	Virginica
10.2	Virginica
10.4	Virginica
5.1	Setosa
8.8	Virginica
9.5	Versicolor
9.4	Virginica
10.0	Setosa
8.5	Versicolor
9.9	Virginica
9.0	Versicolor
8.6	Virginica
8.2	Versicolor
6.1	Versicolor
5.6	Setosa
7.4	Virginica
9.2	Virginica
7.1	Versicolor
11.4	Virginica
4.9	Setosa
8.5	Setosa
8.0	Virginica
9.8	Virginica
5.0	Versicolor
6.4	Setosa
7.9	Virginica
7.9	Setosa
8.2	Versicolor
7.5	Versicolor
10.7	Versicolor
10.0	Virginica
6.9	Versicolor
8.1	Setosa
9.3	Setosa
10.2	Virginica
8.7	Versicolor
8.8	Versicolor
6.4	Setosa
6.9	Setosa
6.1	Virginica
10.7	Virginica
5.0	Setosa
6.6	Setosa
8.2	Virginica
6.0	Setosa
9.0	Versicolor
9.3	Versicolor
7.9	Virginica
7.3	Virginica
9.5	Versicolor
9.2	Virginica
7.2	Setosa
8.7	Virginica
9.2	Virginica
