sepal.length	variety
6.0	Virginica
7.1	Setosa
4.6	Setosa
8.1	Versicolor
5.5	Versicolor
7.1	Virginica
8.2	Virginica
6.9	Setosa
6.3	Setosa
7.9	Virginica
5.5	Setosa
12.2	Virginica
6.7	Virginica
7.9	Virginica
8.2	Versicolor
8.2	Setosa
11.0	Virginica
7.1	Versicolor
7.0	Versicolor
10.6	Virginica
5.8	Setosa
9.3	Setosa
6.9	Setosa
7.1	Setosa
8.7	Virginica
6.3	Virginica
9.5	Setosa
5.5	Setosa
9.5	Setosa
7.6	Virginica
8.1	Setosa
7.9	Virginica
8.1	Versicolor
8.7	Versicolor
5.0	Versicolor
10.3	Virginica
7.4	Versicolor
9.3	Virginica
6.0	Setosa
7.5	Virginica
5.9	Virginica
7.7	Virginica
7.6	Virginica
7.7	Virginica
7.5	Setosa
5.8	Setosa
10.7	Virginica
8.1	Versicolor
8.3	Versicolor
7.6	Setosa
8.9	Virginica
5.7	Setosa
9.0	Versicolor
8.3	Virginica
6.6	Versicolor
7.7	Setosa
7.4	Virginica
9.9	Versicolor
9.7	Virginica
9.1	Versicolor
10.0	Versicolor
9.6	Versicolor
11.3	Versicolor
9.0	Versicolor
9.8	Virginica
8.0	Setosa
7.4	Virginica
6.9	Versicolor
7.0	Versicolor
7.8	Versicolor
5.5	Setosa
11.2	Virginica
8.5	Virginica
10.3	Virginica
5.1	Setosa
7.6	Versicolor
9.0	Virginica
9.2	Virginica
7.1	Versicolor
5.8	Setosa
6.9	Versicolor
6.4	Setosa
6.4	Setosa
11.4	Virginica
9.4	Setosa
9.6	Versicolor
10.1	Versicolor
9.6	Setosa
7.8	Virginica
8.2	Versicolor
8.8	Setosa
11.0	Versicolor
10.7	Versicolor
8.3	Virginica
7.4	Versicolor
5.6	Setosa
7.2	Virginica
6.7	Setosa
7.9	Setosa
9.5	Versicolor
10.7	Virginica
9.4	Setosa
8.6	Virginica
6.0	Setosa
8.2	Setosa
