petal.width	variety
4.5	Versicolor
2.2	Setosa
2.1	Virginica
4.9	Virginica
6.2	Virginica
1.0	Versicolor
3.3	Setosa
5.9	Virginica
2.8	Virginica
6.7	Virginica
2.7	Setosa
4.8	Setosa
2.3	Virginica
4.8	Versicolor
3.2	Setosa
4.3	Setosa
3.7	Setosa
4.4	Versicolor
6.0	Versicolor
2.5	Versicolor
4.2	Setosa
2.3	Virginica
4.1	Virginica
2.7	Setosa
3.8	Versicolor
5.1	Versicolor
1.9	Virginica
4.8	Versicolor
1.8	Virginica
3.5	Virginica
6.1	Virginica
3.0	Virginica
2.8	Setosa
5.7	Virginica
6.0	Virginica
1.9	Virginica
5.5	Versicolor
4.9	Virginica
5.4	Versicolor
5.8	Versicolor
2.7	Versicolor
4.7	Versicolor
5.0	Versicolor
1.9	Setosa
0.4	Setosa
2.7	Setosa
0.7	Setosa
5.0	Virginica
5.8	Virginica
6.3	Virginica
5.6	Versicolor
0.1	Setosa
6.4	Virginica
2.5	Virginica
1.4	Versicolor
0.4	Setosa
1.2	Setosa
2.7	Setosa
3.0	Versicolor
2.0	Versicolor
4.0	Versicolor
5.8	Versicolor
4.9	Virginica
6.1	Virginica
2.1	Setosa
3.3	Virginica
3.7	Setosa
1.3	Setosa
4.8	Virginica
4.8	Virginica
1.6	Versicolor
2.0	Virginica
4.2	Setosa
4.2	Setosa
4.6	Versicolor
2.5	Virginica
2.2	Setosa
1.8	Virginica
1.5	Virginica
3.8	Virginica
3.7	Setosa
1.2	Setosa
3.7	Setosa
4.5	Virginica
6.3	Virginica
4.9	Setosa
3.2	Setosa
2.7	Virginica
5.6	Virginica
0.8	Setosa
5.3	Versicolor
3.7	Setosa
1.2	Setosa
4.8	Versicolor
5.8	Versicolor
4.8	Virginica
1.0	Versicolor
5.3	Versicolor
3.7	Setosa
0.2	Setosa
2.1	Setosa
2.2	Setosa
2.5	Setosa
5.3	Versicolor
1.5	Versicolor
