sepal.length	sepal.width	petal.length	petal.width	variety
9.1	4.0	5.9	3.2	Setosa
8.4	4.9	5.7	3.7	Setosa
9.4	7.8	8.4	3.5	Virginica
10.9	3.2	10.2	6.3	Virginica
6.3	3.1	1.6	2.2	Setosa
7.2	5.8	6.1	5.3	Versicolor
5.7	5.6	6.0	1.1	Setosa
6.4	5.1	5.9	1.6	Setosa
8.7	4.1	7.9	6.8	Virginica
9.5	6.5	5.3	1.3	Setosa
11.7	4.7	8.5	3.3	Virginica
9.5	5.7	1.7	0.7	Setosa
10.7	3.9	6.4	5.3	Virginica
8.3	2.3	6.9	2.3	Versicolor
5.4	3.5	5.0	2.7	Virginica
8.6	3.0	8.6	1.8	Versicolor
5.7	6.5	8.2	4.2	Versicolor
9.3	6.9	7.6	1.8	Virginica
8.5	7.5	6.8	6.3	Virginica
4.9	6.0	4.3	1.2	Setosa
7.4	7.3	10.1	3.1	Virginica
8.9	5.4	3.9	0.7	Setosa
7.6	3.5	5.0	5.6	Versicolor
6.5	4.7	7.6	3.6	Versicolor
9.8	6.2	9.9	6.8	Virginica
6.4	5.0	5.2	4.0	Versicolor
9.1	5.7	3.0	2.4	Setosa
7.3	6.4	2.4	0.7	Setosa
8.9	4.5	9.1	2.8	Virginica
8.7	4.2	6.5	4.5	Versicolor
8.3	4.5	6.9	2.0	Versicolor
10.0	3.2	7.5	1.5	Virginica
9.2	5.9	3.4	3.2	Setosa
5.6	4.8	3.9	4.4	Setosa
11.1	4.9	6.6	2.8	Versicolor
8.6	6.8	3.5	2.3	Setosa
9.3	2.7	8.4	1.2	Versicolor
6.2	6.9	4.8	5.8	Versicolor
7.5	4.0	4.8	1.7	Setosa
9.4	6.6	2.0	0.1	Setosa
10.7	3.8	7.2	6.2	Virginica
8.1	3.1	8.6	1.4	Virginica
7.6	4.0	4.4	1.4	Versicolor
6.3	5.8	6.1	6.0	Virginica
10.4	4.6	4.9	2.5	Versicolor
5.4	4.4	5.2	2.9	Setosa
5.7	6.6	4.0	3.0	Versicolor
6.9	3.1	9.9	2.1	Virginica
7.7	3.3	7.2	2.5	Virginica
7.8	5.5	4.4	4.3	Setosa
10.5	7.7	8.2	2.4	Versicolor
7.7	2.7	7.9	1.4	Versicolor
10.1	3.5	5.9	6.3	Virginica
6.6	7.0	8.4	4.6	Versicolor
8.5	5.7	1.4	3.7	Setosa
6.1	4.9	6.6	2.8	Versicolor
11.0	5.5	5.2	4.0	Virginica
6.7	6.7	4.6	2.7	Setosa
9.7	7.5	7.5	3.2	Versicolor
9.0	4.5	3.6	4.6	Setosa
8.6	3.5	2.9	4.3	Setosa
7.5	6.8	8.6	4.0	Versicolor
8.0	3.4	4.7	5.5	Versicolor
10.3	7.1	7.5	1.2	Versicolor
9.9	3.8	10.1	4.7	Virginica
8.1	3.9	6.7	2.4	Versicolor
10.2	5.1	4.9	2.9	Versicolor
10.2	6.0	6.8	5.3	Virginica
8.5	6.1	1.4	2.2	Setosa
10.2	3.8	5.5	5.8	Versicolor
9.9	6.7	8.8	5.4	Virginica
9.5	4.3	6.0	2.8	Versicolor
8.3	6.8	9.0	3.5	Virginica
6.6	3.4	1.9	1.8	Setosa
8.2	7.2	4.3	3.2	Setosa
7.1	3.3	5.7	3.7	Versicolor
6.5	5.2	6.5	3.0	Versicolor
8.1	3.3	4.7	0.5	Setosa
8.0	6.0	7.0	5.8	Versicolor
5.8	8.5	5.2	2.7	Setosa
5.8	7.5	3.6	2.6	Setosa
8.1	5.5	9.6	3.1	Virginica
6.1	6.7	8.2	3.3	Versicolor
5.1	5.1	5.5	0.7	Setosa
8.0	6.4	4.3	2.1	Versicolor
7.5	3.9	2.5	1.7	Setosa
7.8	5.7	6.9	1.8	Virginica
7.0	5.5	2.6	3.7	Setosa
9.8	5.3	9.1	4.4	Virginica
11.2	7.1	7.6	2.5	Virginica
5.1	5.1	3.0	3.2	Setosa
10.2	6.8	5.7	4.3	Setosa
6.0	3.6	5.9	4.7	Versicolor
9.3	7.8	9.2	6.1	Versicolor
4.4	5.7	5.8	1.7	Setosa
7.5	4.4	7.0	2.6	Versicolor
7.5	5.3	5.9	2.7	Setosa
5.2	7.0	3.5	4.7	Setosa
7.4	6.5	5.4	4.2	Setosa
10.3	7.3	7.3	3.9	Versicolor
7.7	6.0	9.0	6.0	Virginica
9.9	3.2	7.3	4.8	Versicolor
8.0	5.5	6.8	5.7	Virginica
9.5	4.0	6.0	5.0	Versicolor
7.4	5.9	4.8	0.4	Setosa
