petal.width	variety
5.8	Virginica
3.3	Versicolor
2.0	Setosa
4.5	Virginica
0.7	Setosa
1.8	Versicolor
3.2	Setosa
4.4	Setosa
2.7	Virginica
2.9	Versicolor
4.0	Versicolor
4.7	Setosa
4.3	Versicolor
5.5	Versicolor
0.7	Setosa
0.2	Setosa
4.4	Virginica
0.7	Setosa
3.2	Setosa
6.1	Versicolor
2.5	Versicolor
3.9	Setosa
4.2	Versicolor
2.1	Setosa
3.4	Setosa
1.8	Setosa
6.2	Virginica
2.8	Versicolor
4.5	Versicolor
1.7	Setosa
1.7	Setosa
4.1	Virginica
3.4	Virginica
4.2	Virginica
6.0	Virginica
2.0	Virginica
3.4	Setosa
3.7	Setosa
1.3	Versicolor
6.9	Virginica
6.0	Versicolor
3.3	Versicolor
2.8	Setosa
5.1	Virginica
3.9	Setosa
4.7	Setosa
5.9	Versicolor
1.5	Versicolor
5.9	Virginica
2.8	Versicolor
3.5	Virginica
4.4	Virginica
0.7	Setosa
2.7	Setosa
6.3	Virginica
4.0	Virginica
6.5	Virginica
2.1	Setosa
5.6	Virginica
2.3	Setosa
0.1	Setosa
3.1	Virginica
5.9	Virginica
4.0	Versicolor
5.0	Versicolor
4.6	Setosa
2.7	Versicolor
1.8	Virginica
2.5	Versicolor
1.2	Versicolor
5.8	Versicolor
1.2	Setosa
2.1	Versicolor
6.8	Virginica
2.4	Setosa
6.3	Virginica
2.2	Versicolor
5.8	Virginica
4.7	Setosa
2.8	Virginica
2.8	Virginica
0.2	Setosa
2.0	Versicolor
5.7	Versicolor
1.9	Versicolor
3.8	Virginica
2.3	Setosa
6.3	Virginica
2.0	Versicolor
3.5	Versicolor
4.8	Virginica
0.7	Setosa
3.7	Versicolor
3.2	Setosa
4.8	Versicolor
1.9	Versicolor
2.9	Virginica
0.3	Setosa
5.6	Versicolor
3.8	Virginica
3.9	Versicolor
4.0	Virginica
5.1	Virginica
5.1	Versicolor
4.1	Virginica
