petal.width	variety
3.2	Setosa
3.8	Virginica
4.5	Virginica
5.9	Virginica
2.2	Setosa
4.2	Virginica
5.8	Virginica
5.0	Virginica
1.9	Setosa
2.8	Versicolor
3.2	Setosa
4.7	Versicolor
2.7	Setosa
1.7	Setosa
5.7	Virginica
3.2	Setosa
5.3	Versicolor
3.2	Setosa
5.3	Versicolor
2.0	Versicolor
4.7	Setosa
5.9	Virginica
5.8	Virginica
5.5	Versicolor
5.8	Versicolor
5.0	Virginica
3.7	Setosa
3.7	Setosa
1.4	Versicolor
4.4	Versicolor
5.9	Versicolor
3.5	Versicolor
2.1	Versicolor
3.0	Versicolor
4.1	Virginica
2.7	Setosa
3.3	Virginica
1.2	Versicolor
2.3	Versicolor
3.1	Virginica
2.1	Setosa
2.2	Setosa
1.9	Virginica
3.3	Virginica
3.1	Setosa
3.4	Virginica
4.5	Versicolor
4.7	Setosa
3.2	Virginica
2.7	Setosa
1.9	Setosa
3.3	Virginica
2.1	Virginica
3.0	Versicolor
3.9	Virginica
0.2	Setosa
4.5	Versicolor
4.8	Versicolor
0.9	Setosa
2.0	Versicolor
1.9	Versicolor
2.7	Setosa
4.8	Virginica
4.2	Setosa
0.3	Setosa
2.3	Versicolor
3.8	Virginica
3.8	Versicolor
5.9	Versicolor
3.5	Versicolor
2.7	Versicolor
3.5	Virginica
1.2	Setosa
2.2	Versicolor
2.7	Setosa
1.8	Setosa
1.4	Setosa
5.8	Versicolor
3.0	Virginica
4.2	Versicolor
2.7	Virginica
4.8	Virginica
2.8	Setosa
1.6	Versicolor
4.4	Versicolor
3.5	Versicolor
4.8	Versicolor
4.3	Virginica
1.5	Versicolor
6.0	Virginica
3.6	Virginica
5.8	Virginica
4.3	Virginica
4.5	Versicolor
3.4	Versicolor
1.3	Versicolor
2.1	Setosa
3.3	Virginica
4.7	Setosa
2.3	Virginica
1.7	Setosa
0.4	Setosa
4.5	Virginica
0.8	Setosa
5.1	Versicolor
