petal.length	petal.width	variety
5.1	3.4	Virginica
3.5	3.7	Setosa
3.3	0.3	Setosa
7.0	6.2	Versicolor
6.6	4.9	Virginica
7.5	5.6	Versicolor
7.7	4.5	Versicolor
8.9	3.9	Versicolor
3.5	2.7	Setosa
3.7	4.7	Setosa
5.4	2.4	Versicolor
6.1	0.7	Setosa
5.9	2.4	Setosa
3.2	0.7	Setosa
5.5	3.7	Setosa
10.0	5.8	Virginica
6.0	6.5	Virginica
9.7	4.8	Virginica
8.1	3.0	Virginica
3.0	1.9	Setosa
7.9	1.6	Versicolor
8.5	2.6	Versicolor
6.9	6.6	Virginica
3.9	0.8	Setosa
7.1	4.4	Virginica
6.0	1.8	Versicolor
9.4	2.6	Virginica
9.0	4.0	Versicolor
5.1	4.8	Virginica
10.6	5.9	Virginica
5.8	5.5	Versicolor
6.1	3.4	Versicolor
4.2	2.4	Setosa
5.6	2.2	Setosa
2.5	0.7	Setosa
4.1	1.8	Versicolor
4.5	4.8	Versicolor
7.2	4.0	Virginica
3.8	1.0	Versicolor
5.6	5.0	Virginica
4.4	2.2	Setosa
5.5	4.9	Virginica
7.8	3.3	Virginica
8.9	5.5	Virginica
5.6	6.3	Virginica
2.3	0.9	Setosa
7.6	6.0	Virginica
5.7	3.7	Versicolor
2.7	2.2	Setosa
9.5	2.1	Virginica
8.6	5.5	Versicolor
2.1	1.2	Setosa
3.7	0.5	Setosa
6.6	5.9	Virginica
8.3	1.8	Versicolor
4.1	0.7	Setosa
4.1	1.1	Setosa
9.6	6.8	Virginica
9.1	6.1	Virginica
4.9	3.2	Versicolor
1.5	1.4	Setosa
4.8	2.2	Setosa
10.9	5.0	Virginica
8.3	5.8	Virginica
8.5	6.2	Virginica
5.4	2.7	Versicolor
9.1	6.9	Virginica
7.4	6.3	Virginica
5.9	6.3	Virginica
5.4	5.5	Versicolor
7.9	3.5	Versicolor
9.0	3.0	Versicolor
6.7	2.9	Versicolor
8.4	2.8	Virginica
8.7	6.0	Versicolor
8.2	2.0	Versicolor
9.5	6.5	Virginica
5.8	3.7	Setosa
8.7	2.4	Versicolor
5.0	4.2	Versicolor
5.4	1.7	Setosa
6.3	5.8	Virginica
9.1	4.8	Versicolor
5.5	4.2	Setosa
4.3	2.7	Setosa
5.5	5.5	Versicolor
9.1	6.2	Virginica
8.5	4.8	Virginica
10.6	2.8	Virginica
5.8	1.3	Setosa
8.2	2.5	Virginica
4.2	3.7	Versicolor
6.2	1.8	Versicolor
8.5	1.8	Versicolor
8.4	6.8	Virginica
8.7	2.1	Versicolor
4.0	1.5	Versicolor
8.3	2.8	Virginica
7.7	4.0	Virginica
4.0	0.4	Setosa
4.0	1.7	Setosa
6.3	1.1	Versicolor
8.4	6.3	Virginica
1.4	4.7	Setosa
1.9	4.7	Setosa
