sepal.width	petal.length	variety
5.5	6.0	Versicolor
4.7	5.8	Setosa
6.0	6.1	Versicolor
4.0	4.6	Versicolor
5.0	6.8	Virginica
3.7	2.9	Setosa
3.1	7.6	Virginica
3.6	7.1	Virginica
5.2	9.2	Versicolor
8.0	3.5	Setosa
3.0	7.5	Versicolor
5.8	9.3	Versicolor
5.2	4.5	Versicolor
7.0	5.1	Virginica
5.7	2.6	Setosa
5.0	6.5	Virginica
2.9	8.8	Virginica
6.5	6.2	Versicolor
5.4	8.6	Virginica
3.9	1.5	Setosa
5.6	2.5	Setosa
7.0	5.4	Setosa
4.9	4.2	Versicolor
4.1	8.6	Virginica
4.9	7.7	Versicolor
7.6	8.4	Virginica
3.9	6.3	Versicolor
4.1	4.0	Versicolor
6.1	9.0	Virginica
7.5	10.6	Virginica
8.3	9.4	Virginica
4.2	7.1	Versicolor
7.5	7.3	Virginica
5.9	6.4	Virginica
5.5	7.0	Versicolor
3.2	6.4	Versicolor
7.0	8.8	Virginica
4.7	6.6	Virginica
6.7	6.5	Versicolor
4.8	7.7	Virginica
4.0	7.0	Virginica
3.6	2.5	Setosa
5.3	5.7	Versicolor
6.2	6.6	Versicolor
3.8	6.4	Setosa
7.6	7.9	Versicolor
4.5	4.9	Versicolor
3.9	8.1	Versicolor
5.9	4.5	Versicolor
5.0	2.9	Setosa
6.3	2.4	Setosa
8.0	2.6	Setosa
7.9	6.2	Setosa
5.0	7.2	Virginica
3.3	10.6	Virginica
8.1	10.1	Virginica
2.8	6.8	Versicolor
3.1	9.4	Virginica
4.8	7.0	Virginica
6.3	7.5	Versicolor
6.6	7.4	Versicolor
7.5	7.9	Virginica
7.9	6.2	Setosa
2.8	5.5	Versicolor
4.8	7.1	Virginica
5.9	2.0	Setosa
6.0	8.0	Virginica
5.2	6.0	Virginica
7.4	5.4	Setosa
5.0	4.0	Versicolor
7.0	5.5	Versicolor
5.0	2.4	Setosa
4.7	9.4	Virginica
6.2	4.7	Setosa
4.0	5.0	Virginica
7.1	2.0	Setosa
5.8	6.1	Virginica
8.7	1.9	Setosa
7.2	7.1	Virginica
7.1	1.5	Setosa
5.2	2.0	Setosa
4.7	5.5	Setosa
8.3	1.5	Setosa
7.9	1.6	Setosa
6.8	8.1	Versicolor
3.2	7.2	Virginica
4.4	7.6	Virginica
4.7	5.0	Setosa
3.4	5.4	Setosa
4.5	6.9	Versicolor
5.2	9.4	Virginica
6.8	1.3	Setosa
4.5	2.2	Setosa
4.8	7.8	Virginica
4.9	8.3	Versicolor
8.4	2.8	Setosa
6.5	5.7	Versicolor
4.7	4.9	Versicolor
4.8	5.2	Setosa
6.6	4.4	Setosa
4.5	3.1	Setosa
8.1	1.4	Setosa
5.3	4.5	Versicolor
6.4	7.1	Versicolor
7.4	2.4	Setosa
