sepal.width	petal.length	variety
3.4	7.6	Versicolor
3.8	8.5	Versicolor
4.6	7.5	Versicolor
6.0	7.0	Virginica
3.0	8.4	Virginica
5.6	8.4	Virginica
4.4	5.5	Versicolor
6.5	7.9	Virginica
3.7	6.9	Versicolor
6.7	8.0	Versicolor
5.2	8.7	Versicolor
5.9	2.9	Setosa
3.0	4.2	Versicolor
7.0	6.5	Virginica
3.6	5.9	Versicolor
7.0	7.6	Versicolor
4.0	8.9	Versicolor
4.3	7.5	Versicolor
3.3	7.3	Virginica
4.0	6.0	Virginica
6.0	4.1	Setosa
5.2	6.7	Virginica
5.8	4.8	Versicolor
2.8	6.4	Versicolor
3.5	10.6	Virginica
3.8	5.6	Versicolor
6.3	10.2	Virginica
3.1	9.0	Virginica
3.8	3.4	Setosa
7.4	4.5	Setosa
6.2	5.6	Versicolor
7.0	5.1	Virginica
6.7	3.5	Setosa
7.5	8.4	Versicolor
7.7	5.4	Setosa
5.4	6.8	Versicolor
3.8	6.7	Virginica
4.9	4.1	Versicolor
3.6	8.6	Virginica
8.3	5.7	Setosa
5.0	7.2	Virginica
4.0	4.5	Versicolor
4.6	10.6	Virginica
3.2	4.3	Setosa
6.2	5.1	Virginica
7.5	4.6	Setosa
4.4	1.9	Setosa
3.2	9.1	Virginica
5.5	6.8	Virginica
4.5	3.4	Setosa
7.9	4.8	Setosa
4.0	6.5	Versicolor
5.9	1.5	Setosa
5.8	4.5	Setosa
3.2	2.7	Setosa
7.9	2.5	Setosa
4.4	5.0	Setosa
5.3	9.2	Virginica
7.8	8.2	Virginica
7.9	7.4	Virginica
5.3	9.1	Versicolor
6.9	8.3	Versicolor
3.4	5.6	Setosa
2.8	6.3	Versicolor
5.1	1.6	Setosa
3.2	5.9	Virginica
7.7	9.8	Virginica
6.3	6.2	Setosa
6.1	5.0	Setosa
7.6	9.9	Virginica
7.5	3.8	Setosa
3.6	9.1	Virginica
2.9	10.8	Virginica
5.0	6.5	Versicolor
7.3	8.1	Virginica
6.0	6.0	Virginica
3.6	7.0	Versicolor
6.8	5.1	Virginica
4.5	1.7	Setosa
6.6	3.9	Setosa
7.0	7.8	Virginica
5.9	7.6	Virginica
4.3	6.9	Virginica
3.7	1.3	Setosa
5.1	6.4	Versicolor
5.4	5.2	Setosa
4.7	2.9	Setosa
7.2	4.4	Versicolor
3.0	8.2	Versicolor
7.0	5.6	Versicolor
2.3	2.3	Setosa
5.5	6.0	Virginica
2.8	10.1	Virginica
4.7	5.9	Virginica
3.9	4.9	Setosa
5.2	8.2	Versicolor
6.2	2.0	Setosa
5.3	2.4	Setosa
5.0	8.0	Versicolor
7.1	5.5	Setosa
8.0	1.3	Setosa
4.9	8.6	Virginica
6.1	7.9	Versicolor
2.2	8.0	Versicolor
5.8	5.5	Versicolor
