sepal.length	sepal.width	petal.length	variety
9.8	5.3	6.6	Virginica
6.8	8.5	5.7	Setosa
6.7	7.1	8.4	Versicolor
9.4	6.4	2.0	Setosa
8.0	6.9	8.3	Versicolor
7.8	6.2	3.5	Setosa
5.6	4.7	6.0	Setosa
9.2	7.0	8.6	Virginica
9.8	6.8	5.6	Virginica
8.9	6.1	5.5	Virginica
6.9	7.6	6.4	Versicolor
7.6	4.6	5.5	Setosa
8.6	6.5	7.9	Virginica
5.9	5.0	9.0	Virginica
6.4	6.1	5.0	Setosa
5.5	7.9	2.6	Setosa
9.5	6.2	2.7	Setosa
4.9	4.4	5.4	Setosa
6.7	5.2	5.9	Versicolor
10.8	5.0	7.0	Virginica
10.9	4.2	9.8	Virginica
8.1	3.4	4.9	Setosa
6.0	6.0	9.3	Virginica
6.7	5.3	9.7	Virginica
10.8	4.2	5.9	Virginica
7.3	5.9	9.6	Virginica
10.7	5.1	8.1	Virginica
9.5	5.4	5.5	Versicolor
5.9	7.9	4.7	Setosa
8.0	4.1	2.4	Setosa
8.2	3.0	7.3	Virginica
9.6	3.5	8.9	Versicolor
4.4	4.0	4.8	Setosa
7.4	5.5	6.1	Virginica
9.9	5.2	2.5	Setosa
7.2	4.8	8.5	Versicolor
5.4	7.7	4.8	Setosa
7.7	7.0	7.3	Virginica
9.1	4.4	5.1	Versicolor
5.3	3.9	2.6	Setosa
7.6	4.9	5.0	Setosa
8.6	3.0	7.5	Versicolor
6.6	6.5	7.1	Versicolor
8.7	3.1	7.0	Versicolor
6.3	5.5	2.9	Setosa
9.8	5.2	8.6	Virginica
7.2	7.4	2.0	Setosa
5.0	6.8	5.8	Versicolor
11.2	7.3	9.2	Virginica
8.7	4.7	5.3	Setosa
7.8	4.0	8.5	Virginica
10.5	4.8	5.1	Versicolor
7.5	4.0	5.1	Setosa
8.7	3.4	7.2	Versicolor
8.9	5.5	3.9	Setosa
5.1	6.0	3.4	Setosa
6.6	7.8	4.0	Setosa
7.6	5.6	3.5	Setosa
8.7	6.8	10.7	Virginica
7.7	6.7	8.0	Versicolor
7.0	4.2	8.6	Virginica
6.8	7.5	4.6	Setosa
7.4	5.7	6.0	Versicolor
9.2	2.9	7.3	Versicolor
7.3	6.3	8.0	Virginica
8.6	3.0	5.5	Versicolor
10.3	7.3	9.2	Versicolor
6.2	5.8	4.2	Setosa
9.2	3.5	2.0	Setosa
8.1	4.4	6.6	Versicolor
11.7	7.8	11.2	Virginica
7.0	4.2	1.9	Setosa
7.8	5.2	7.1	Virginica
9.0	5.7	7.0	Virginica
8.4	7.0	6.7	Versicolor
6.7	5.4	7.9	Virginica
7.4	5.8	10.1	Virginica
7.3	6.1	7.5	Versicolor
9.7	5.6	10.9	Virginica
8.6	7.5	4.6	Versicolor
9.6	5.3	5.1	Setosa
8.2	3.9	2.9	Setosa
8.6	5.8	3.9	Setosa
9.6	5.8	2.7	Setosa
7.4	3.9	8.3	Versicolor
11.1	7.5	11.1	Virginica
6.9	6.7	10.2	Virginica
5.8	5.2	5.6	Versicolor
6.9	7.0	6.0	Versicolor
5.9	6.2	7.3	Versicolor
8.3	7.1	2.1	Setosa
7.2	4.6	6.0	Setosa
5.9	4.9	2.8	Setosa
6.3	7.2	7.4	Versicolor
8.9	4.6	6.1	Virginica
8.3	4.4	8.6	Virginica
8.5	5.8	5.4	Setosa
8.9	6.1	4.4	Setosa
7.6	4.8	6.0	Versicolor
8.4	2.8	6.1	Virginica
9.3	7.9	2.9	Setosa
8.4	2.8	9.6	Virginica
7.2	4.5	7.5	Virginica
9.2	4.3	7.1	Versicolor
5.5	3.4	4.0	Setosa
