sepal.width	petal.length	petal.width	variety
7.5	10.0	2.8	Virginica
4.7	6.0	1.7	Setosa
6.8	7.3	4.4	Versicolor
6.9	2.1	4.9	Setosa
5.0	8.2	4.5	Virginica
4.1	6.0	2.8	Virginica
5.2	7.1	5.9	Virginica
8.6	6.0	3.1	Setosa
5.5	5.2	6.0	Versicolor
7.1	6.6	5.4	Virginica
3.0	9.4	4.1	Virginica
3.7	5.3	1.2	Setosa
6.0	2.4	2.2	Setosa
3.9	6.0	3.1	Versicolor
6.8	8.5	1.8	Versicolor
7.7	9.3	3.3	Versicolor
6.5	9.6	4.3	Virginica
6.5	5.7	4.7	Setosa
6.4	6.2	2.3	Versicolor
4.2	2.1	2.2	Setosa
6.3	7.2	5.0	Virginica
3.8	8.1	2.9	Virginica
7.2	2.4	1.7	Setosa
3.1	5.4	4.7	Versicolor
7.4	5.0	1.7	Setosa
7.6	7.6	6.4	Virginica
6.9	8.2	1.5	Versicolor
7.3	5.5	4.3	Setosa
5.7	9.2	6.3	Virginica
5.1	11.4	2.3	Virginica
7.7	7.0	3.5	Versicolor
6.0	9.5	4.9	Virginica
6.9	5.9	1.8	Setosa
7.3	7.1	2.7	Virginica
4.4	6.1	3.7	Setosa
5.2	8.7	3.8	Versicolor
3.0	4.6	2.3	Versicolor
3.3	7.6	4.5	Versicolor
4.7	7.9	4.3	Virginica
3.0	8.5	5.7	Virginica
3.0	8.3	5.1	Virginica
3.0	8.0	3.8	Versicolor
6.5	3.9	4.6	Setosa
4.5	4.6	1.1	Setosa
5.9	6.2	5.4	Versicolor
6.5	8.5	1.7	Versicolor
6.9	3.2	0.9	Setosa
4.7	3.7	3.2	Setosa
3.7	8.0	5.0	Virginica
7.2	1.9	3.7	Setosa
5.0	5.8	4.8	Setosa
3.3	9.4	5.5	Virginica
7.3	3.1	2.2	Setosa
7.4	4.5	0.4	Setosa
8.0	2.8	4.2	Setosa
4.0	2.9	4.8	Setosa
5.8	6.2	1.5	Setosa
7.7	5.1	5.5	Virginica
8.3	5.4	0.9	Setosa
3.7	6.8	6.4	Virginica
3.0	4.0	2.6	Versicolor
4.1	9.9	5.1	Virginica
3.5	9.2	6.3	Virginica
4.3	3.3	4.8	Setosa
4.9	3.8	3.9	Setosa
4.8	5.2	3.1	Versicolor
3.8	6.6	3.4	Virginica
7.2	5.9	4.9	Versicolor
3.0	8.3	5.3	Virginica
3.5	3.4	3.2	Setosa
2.8	5.9	2.8	Versicolor
3.1	4.9	3.9	Versicolor
2.7	4.5	2.5	Versicolor
6.7	4.7	3.9	Versicolor
6.0	2.9	3.8	Setosa
6.5	1.5	0.7	Setosa
6.1	1.6	1.7	Setosa
3.6	5.4	0.2	Setosa
5.2	5.9	4.3	Virginica
4.5	8.4	2.8	Virginica
6.8	4.0	3.3	Versicolor
3.8	4.2	3.3	Setosa
6.9	8.8	2.3	Virginica
6.3	10.0	7.0	Virginica
3.9	2.5	4.2	Setosa
3.3	8.8	5.3	Virginica
4.9	3.9	1.7	Setosa
3.4	6.3	1.5	Versicolor
5.5	6.1	3.7	Setosa
4.3	10.9	2.0	Virginica
4.5	6.0	5.1	Virginica
6.1	6.7	5.0	Versicolor
4.9	5.2	3.2	Setosa
3.3	2.4	4.7	Setosa
7.2	5.0	0.2	Setosa
4.5	7.5	1.5	Versicolor
6.5	8.0	1.5	Versicolor
4.3	6.7	3.1	Virginica
4.1	9.6	3.0	Virginica
2.3	6.5	1.8	Versicolor
4.5	4.1	1.6	Setosa
3.9	2.4	3.2	Setosa
7.6	5.0	0.7	Setosa
6.9	3.5	0.9	Setosa
3.7	8.5	6.0	Versicolor
