sepal.width	petal.length	variety
6.9	4.9	Setosa
7.5	5.3	Setosa
3.3	6.6	Virginica
4.9	8.0	Versicolor
5.2	4.5	Versicolor
7.0	7.2	Versicolor
6.4	1.9	Setosa
6.0	6.3	Virginica
3.0	4.6	Setosa
7.7	5.1	Setosa
3.5	9.1	Virginica
6.5	7.6	Virginica
3.0	6.5	Versicolor
4.5	10.0	Virginica
7.8	5.2	Versicolor
5.1	7.1	Virginica
4.7	6.2	Versicolor
6.8	6.7	Virginica
4.5	6.3	Virginica
5.3	3.3	Versicolor
3.5	8.0	Virginica
5.1	7.9	Versicolor
3.2	10.0	Virginica
6.7	8.9	Virginica
2.9	6.8	Versicolor
3.0	5.9	Virginica
3.8	8.9	Versicolor
2.2	8.5	Versicolor
3.2	10.2	Virginica
7.6	1.5	Setosa
3.2	6.8	Versicolor
2.6	4.0	Versicolor
4.0	2.3	Setosa
4.6	9.6	Virginica
5.6	2.4	Setosa
5.5	10.4	Virginica
4.8	8.9	Virginica
7.2	8.6	Virginica
3.3	8.0	Versicolor
3.5	4.9	Versicolor
5.6	8.2	Versicolor
4.4	10.3	Virginica
3.9	7.8	Versicolor
4.7	5.5	Setosa
4.9	6.1	Setosa
4.4	5.5	Setosa
5.4	4.8	Versicolor
4.4	9.2	Versicolor
5.6	5.5	Setosa
6.4	5.6	Virginica
7.5	7.5	Versicolor
4.8	5.5	Setosa
4.8	4.5	Versicolor
6.2	3.0	Setosa
4.2	5.7	Versicolor
7.7	5.3	Virginica
5.5	2.5	Setosa
3.3	6.1	Virginica
6.9	3.0	Setosa
2.9	7.6	Versicolor
5.5	5.2	Versicolor
4.0	7.9	Versicolor
5.3	7.6	Versicolor
5.7	9.1	Versicolor
4.8	1.4	Setosa
4.3	9.1	Virginica
6.6	7.6	Virginica
3.9	5.0	Setosa
7.5	6.1	Versicolor
3.4	9.0	Versicolor
3.0	8.0	Virginica
2.7	6.9	Versicolor
7.7	4.4	Setosa
7.7	4.8	Setosa
5.5	2.4	Setosa
5.7	8.1	Virginica
5.8	1.7	Setosa
7.1	8.0	Virginica
6.0	5.1	Setosa
4.2	4.2	Setosa
7.1	6.6	Virginica
4.5	8.5	Virginica
5.5	7.8	Virginica
3.5	5.7	Virginica
5.8	2.9	Setosa
6.5	5.3	Virginica
4.4	2.9	Setosa
4.6	9.4	Versicolor
7.2	4.8	Setosa
6.2	1.4	Setosa
6.6	5.4	Setosa
5.5	8.6	Virginica
6.3	6.6	Virginica
3.1	7.9	Virginica
7.0	9.2	Virginica
6.9	5.2	Versicolor
5.5	2.9	Setosa
5.5	9.1	Versicolor
3.9	7.7	Versicolor
5.2	5.5	Versicolor
5.3	8.2	Virginica
3.1	6.1	Setosa
3.9	3.7	Setosa
6.2	8.1	Virginica
3.3	5.3	Versicolor
