sepal.length	variety
6.4	Setosa
10.9	Virginica
8.6	Virginica
9.1	Virginica
9.0	Setosa
9.2	Setosa
6.7	Versicolor
8.6	Versicolor
10.2	Virginica
7.0	Versicolor
8.5	Setosa
8.4	Setosa
9.6	Virginica
7.7	Virginica
9.8	Virginica
10.9	Virginica
6.0	Versicolor
10.3	Virginica
8.5	Versicolor
7.7	Versicolor
8.0	Versicolor
7.3	Versicolor
7.9	Setosa
10.3	Setosa
11.2	Versicolor
7.0	Virginica
7.4	Virginica
5.8	Virginica
10.8	Virginica
7.2	Versicolor
9.7	Versicolor
10.4	Virginica
7.7	Virginica
7.3	Versicolor
10.3	Versicolor
10.2	Versicolor
9.2	Virginica
8.6	Setosa
8.9	Virginica
9.7	Versicolor
8.5	Setosa
7.0	Virginica
7.9	Setosa
7.7	Setosa
7.7	Virginica
5.4	Setosa
5.9	Versicolor
8.6	Setosa
5.7	Virginica
7.8	Setosa
10.1	Versicolor
6.8	Virginica
9.3	Virginica
6.0	Setosa
6.4	Virginica
6.7	Versicolor
5.0	Versicolor
9.8	Setosa
9.2	Versicolor
8.0	Setosa
10.1	Virginica
8.8	Virginica
5.6	Setosa
6.8	Virginica
7.4	Virginica
11.2	Virginica
6.7	Versicolor
6.1	Setosa
7.1	Versicolor
7.8	Setosa
7.4	Setosa
10.2	Virginica
5.1	Setosa
7.6	Versicolor
5.0	Versicolor
11.4	Virginica
11.1	Versicolor
7.5	Setosa
7.8	Setosa
10.8	Virginica
8.7	Virginica
8.1	Versicolor
7.8	Setosa
10.3	Versicolor
5.9	Setosa
6.8	Versicolor
7.5	Setosa
9.7	Setosa
8.2	Versicolor
8.1	Versicolor
10.0	Versicolor
7.3	Setosa
5.9	Setosa
8.4	Virginica
6.9	Versicolor
11.7	Virginica
8.5	Virginica
6.2	Virginica
5.6	Setosa
5.9	Setosa
8.7	Setosa
6.9	Setosa
7.2	Virginica
8.9	Setosa
8.1	Versicolor
