petal.length	variety
7.4	Virginica
3.9	Setosa
5.4	Setosa
7.3	Virginica
3.9	Versicolor
7.6	Virginica
7.5	Versicolor
8.7	Versicolor
7.7	Versicolor
10.0	Virginica
6.5	Versicolor
10.0	Virginica
2.4	Setosa
8.4	Versicolor
2.0	Setosa
3.1	Setosa
10.2	Virginica
6.0	Virginica
6.5	Versicolor
3.8	Setosa
6.2	Setosa
5.1	Setosa
6.6	Virginica
6.2	Virginica
5.5	Versicolor
7.1	Virginica
7.6	Versicolor
6.5	Versicolor
4.0	Setosa
7.6	Versicolor
3.9	Setosa
5.0	Versicolor
2.6	Setosa
8.2	Virginica
5.7	Virginica
3.9	Versicolor
5.8	Versicolor
4.1	Setosa
1.7	Setosa
2.0	Setosa
8.7	Virginica
4.9	Setosa
6.5	Versicolor
2.5	Setosa
6.2	Virginica
3.7	Setosa
7.3	Versicolor
5.4	Setosa
8.5	Versicolor
6.0	Setosa
2.9	Setosa
9.0	Versicolor
7.9	Virginica
5.6	Versicolor
8.5	Versicolor
9.4	Virginica
4.2	Setosa
2.9	Setosa
8.9	Virginica
6.4	Setosa
5.3	Virginica
5.4	Versicolor
7.6	Virginica
9.5	Virginica
7.6	Versicolor
3.8	Setosa
8.2	Versicolor
4.5	Setosa
4.8	Setosa
9.1	Virginica
5.9	Setosa
4.6	Versicolor
9.6	Virginica
6.6	Virginica
8.2	Versicolor
4.9	Versicolor
8.0	Versicolor
4.3	Versicolor
9.1	Versicolor
7.2	Versicolor
5.8	Setosa
6.3	Virginica
4.7	Versicolor
5.1	Virginica
7.5	Virginica
6.0	Setosa
6.3	Virginica
5.4	Setosa
3.1	Setosa
8.0	Versicolor
3.8	Versicolor
7.2	Versicolor
7.5	Virginica
4.5	Versicolor
8.3	Virginica
6.6	Virginica
1.3	Setosa
2.0	Setosa
8.2	Versicolor
7.9	Virginica
4.7	Setosa
2.1	Setosa
8.0	Virginica
2.6	Setosa
1.3	Setosa
