sepal.width	variety
5.0	Setosa
2.8	Virginica
4.3	Versicolor
8.4	Setosa
3.4	Setosa
4.0	Setosa
6.7	Versicolor
6.0	Virginica
2.3	Setosa
7.9	Setosa
7.4	Setosa
3.5	Versicolor
2.6	Versicolor
4.9	Versicolor
6.2	Versicolor
6.4	Setosa
6.9	Versicolor
4.1	Virginica
5.3	Versicolor
5.2	Versicolor
3.2	Setosa
7.2	Versicolor
4.4	Setosa
6.5	Setosa
4.4	Versicolor
5.5	Virginica
7.9	Setosa
6.3	Setosa
8.2	Setosa
3.4	Setosa
3.0	Versicolor
6.2	Versicolor
7.6	Setosa
7.4	Virginica
4.1	Versicolor
5.6	Setosa
6.5	Virginica
5.0	Virginica
2.7	Virginica
5.5	Versicolor
4.0	Setosa
6.5	Versicolor
4.6	Setosa
3.3	Virginica
3.0	Setosa
5.6	Setosa
5.5	Versicolor
6.9	Versicolor
6.2	Virginica
4.2	Virginica
6.2	Virginica
3.1	Setosa
3.8	Virginica
5.0	Virginica
5.0	Virginica
3.2	Virginica
7.7	Setosa
5.4	Virginica
3.2	Virginica
6.0	Versicolor
5.5	Setosa
3.8	Setosa
3.5	Setosa
4.8	Setosa
7.1	Virginica
3.3	Virginica
5.0	Versicolor
5.5	Virginica
5.5	Virginica
3.0	Virginica
4.7	Setosa
5.0	Versicolor
6.9	Setosa
6.9	Versicolor
6.0	Virginica
4.9	Setosa
4.7	Virginica
6.0	Virginica
5.0	Versicolor
6.7	Virginica
7.0	Virginica
5.8	Versicolor
4.7	Versicolor
2.9	Versicolor
4.8	Virginica
5.0	Setosa
2.9	Versicolor
4.7	Versicolor
7.8	Setosa
6.0	Virginica
7.4	Versicolor
5.7	Virginica
7.7	Setosa
3.6	Virginica
4.1	Setosa
7.0	Versicolor
3.8	Setosa
4.2	Versicolor
3.3	Versicolor
3.3	Versicolor
3.6	Versicolor
5.6	Setosa
7.5	Virginica
4.6	Virginica
4.6	Versicolor
