sepal.width	variety
5.2	Virginica
5.7	Virginica
4.0	Virginica
7.3	Versicolor
3.0	Virginica
5.9	Virginica
3.4	Versicolor
5.1	Setosa
6.5	Setosa
2.8	Virginica
4.0	Versicolor
3.2	Versicolor
6.0	Virginica
4.9	Virginica
4.3	Virginica
7.8	Setosa
5.5	Virginica
5.8	Versicolor
2.5	Versicolor
7.2	Virginica
5.4	Versicolor
4.1	Virginica
4.9	Versicolor
7.9	Setosa
6.5	Versicolor
4.0	Versicolor
6.6	Virginica
3.9	Setosa
5.0	Virginica
6.8	Virginica
5.2	Virginica
7.7	Virginica
7.8	Virginica
7.0	Setosa
3.4	Versicolor
5.7	Virginica
6.0	Virginica
7.5	Virginica
3.8	Setosa
3.3	Versicolor
4.5	Setosa
6.3	Virginica
8.9	Setosa
4.0	Virginica
4.4	Setosa
4.4	Setosa
7.4	Setosa
5.9	Setosa
3.3	Versicolor
2.5	Versicolor
7.0	Versicolor
4.6	Virginica
4.3	Virginica
7.8	Setosa
7.1	Virginica
7.8	Virginica
5.0	Setosa
8.3	Virginica
4.0	Setosa
7.1	Versicolor
3.1	Virginica
3.8	Versicolor
7.4	Setosa
4.2	Versicolor
8.7	Setosa
4.7	Virginica
3.0	Virginica
6.5	Virginica
5.5	Setosa
3.3	Virginica
6.9	Setosa
2.5	Versicolor
3.1	Versicolor
3.9	Versicolor
5.2	Setosa
5.1	Setosa
5.2	Setosa
6.0	Setosa
6.7	Versicolor
2.8	Versicolor
3.4	Virginica
3.2	Virginica
4.5	Versicolor
5.7	Versicolor
6.4	Versicolor
3.7	Versicolor
6.2	Versicolor
6.8	Setosa
3.6	Versicolor
5.8	Setosa
7.9	Setosa
5.9	Versicolor
5.5	Setosa
7.0	Virginica
3.0	Versicolor
5.0	Setosa
3.9	Setosa
4.5	Versicolor
5.9	Versicolor
7.0	Virginica
3.6	Setosa
6.2	Setosa
6.6	Virginica
4.7	Setosa
4.1	Versicolor
