sepal.length	variety
6.7	Versicolor
6.8	Setosa
9.7	Versicolor
8.6	Virginica
10.7	Virginica
5.5	Versicolor
5.4	Setosa
6.2	Versicolor
8.5	Virginica
8.0	Virginica
6.2	Versicolor
7.4	Setosa
9.3	Versicolor
9.6	Setosa
10.6	Virginica
7.3	Versicolor
7.8	Setosa
9.1	Versicolor
7.3	Versicolor
7.6	Setosa
8.8	Versicolor
6.2	Virginica
7.3	Virginica
9.6	Versicolor
5.4	Setosa
11.7	Virginica
7.1	Versicolor
6.5	Setosa
8.5	Virginica
9.6	Versicolor
8.6	Setosa
6.4	Virginica
8.7	Setosa
6.3	Setosa
9.5	Versicolor
7.7	Versicolor
8.5	Setosa
6.7	Setosa
8.8	Virginica
7.7	Setosa
4.4	Setosa
9.2	Virginica
10.1	Versicolor
11.4	Versicolor
8.5	Versicolor
6.9	Setosa
7.0	Versicolor
8.8	Virginica
9.5	Setosa
8.7	Versicolor
6.4	Versicolor
8.2	Virginica
8.1	Versicolor
9.2	Virginica
7.9	Versicolor
4.4	Setosa
8.3	Versicolor
7.3	Virginica
7.2	Virginica
9.0	Versicolor
9.2	Virginica
10.2	Virginica
8.6	Virginica
5.5	Setosa
9.1	Setosa
10.1	Versicolor
7.4	Virginica
8.5	Setosa
6.9	Virginica
5.5	Versicolor
6.5	Versicolor
9.1	Virginica
8.2	Setosa
6.5	Setosa
6.3	Virginica
7.1	Setosa
6.5	Versicolor
6.4	Virginica
8.1	Setosa
9.4	Setosa
6.1	Setosa
9.4	Versicolor
6.6	Versicolor
6.0	Versicolor
9.3	Virginica
10.5	Virginica
7.3	Setosa
6.6	Setosa
6.4	Virginica
10.2	Versicolor
8.2	Versicolor
10.3	Virginica
7.9	Versicolor
7.3	Virginica
11.2	Virginica
6.2	Setosa
8.5	Setosa
9.2	Virginica
6.5	Setosa
11.9	Virginica
9.3	Virginica
6.7	Versicolor
8.8	Setosa
9.4	Setosa
8.0	Versicolor
