petal.length	variety
6.3	Virginica
3.4	Setosa
5.4	Versicolor
3.4	Setosa
4.5	Versicolor
6.1	Versicolor
9.5	Virginica
1.6	Setosa
7.7	Versicolor
7.9	Versicolor
7.1	Virginica
4.4	Versicolor
7.2	Versicolor
3.0	Versicolor
9.1	Versicolor
5.8	Virginica
5.6	Versicolor
4.6	Versicolor
8.4	Virginica
4.0	Setosa
8.6	Virginica
6.3	Versicolor
8.7	Virginica
8.0	Versicolor
9.7	Virginica
9.3	Versicolor
4.5	Virginica
7.6	Virginica
5.1	Versicolor
8.3	Virginica
4.3	Setosa
8.5	Versicolor
8.9	Versicolor
6.5	Virginica
5.9	Setosa
9.3	Virginica
7.0	Versicolor
4.7	Versicolor
4.8	Versicolor
6.1	Virginica
3.9	Setosa
9.6	Virginica
4.7	Versicolor
4.6	Setosa
9.9	Virginica
9.6	Virginica
2.1	Setosa
1.5	Setosa
5.8	Setosa
1.3	Setosa
3.5	Setosa
5.0	Virginica
7.7	Versicolor
8.2	Virginica
5.5	Versicolor
7.0	Versicolor
4.0	Versicolor
9.0	Virginica
7.6	Versicolor
6.5	Virginica
6.7	Virginica
8.4	Virginica
10.2	Virginica
4.5	Setosa
7.9	Virginica
8.5	Versicolor
5.6	Virginica
2.6	Setosa
7.6	Versicolor
5.0	Versicolor
6.6	Virginica
3.4	Setosa
5.7	Setosa
2.0	Setosa
5.3	Setosa
11.1	Virginica
2.9	Setosa
3.0	Setosa
2.7	Setosa
4.6	Setosa
2.0	Setosa
3.8	Setosa
5.3	Virginica
3.4	Setosa
6.7	Versicolor
5.3	Versicolor
8.5	Versicolor
8.6	Virginica
8.8	Virginica
3.9	Setosa
5.9	Versicolor
2.6	Setosa
6.2	Versicolor
2.8	Setosa
5.9	Setosa
3.9	Setosa
8.1	Virginica
2.5	Setosa
7.2	Versicolor
4.2	Versicolor
3.9	Setosa
4.5	Setosa
6.5	Virginica
3.4	Setosa
8.6	Virginica
