sepal.length	variety
6.7	Setosa
6.9	Setosa
6.0	Setosa
8.5	Virginica
5.6	Setosa
9.8	Versicolor
9.9	Virginica
7.0	Versicolor
8.3	Versicolor
7.3	Setosa
10.8	Virginica
8.4	Setosa
8.8	Virginica
9.2	Versicolor
11.2	Virginica
4.8	Setosa
7.6	Setosa
9.7	Virginica
7.6	Setosa
7.5	Virginica
7.9	Setosa
9.5	Versicolor
9.1	Setosa
6.7	Versicolor
9.4	Setosa
8.0	Setosa
10.5	Versicolor
7.8	Virginica
9.5	Versicolor
8.7	Virginica
8.3	Versicolor
7.1	Versicolor
6.6	Setosa
9.8	Virginica
7.6	Virginica
11.2	Virginica
7.7	Versicolor
9.3	Setosa
10.9	Virginica
4.6	Setosa
8.7	Setosa
11.8	Virginica
11.2	Virginica
10.0	Versicolor
11.7	Virginica
5.4	Setosa
6.5	Versicolor
8.6	Versicolor
9.3	Versicolor
6.8	Setosa
7.9	Versicolor
6.3	Setosa
9.9	Virginica
9.3	Setosa
11.9	Virginica
6.7	Setosa
6.8	Virginica
5.7	Versicolor
10.6	Versicolor
10.5	Versicolor
8.3	Versicolor
9.4	Setosa
8.6	Versicolor
6.9	Virginica
7.1	Virginica
10.6	Virginica
5.9	Setosa
7.7	Versicolor
8.5	Virginica
9.2	Setosa
6.0	Versicolor
9.2	Setosa
6.8	Virginica
5.9	Versicolor
8.7	Virginica
7.9	Versicolor
7.4	Versicolor
9.5	Setosa
6.1	Setosa
7.2	Virginica
9.6	Versicolor
7.3	Virginica
10.0	Setosa
6.7	Virginica
10.2	Virginica
8.3	Versicolor
10.3	Versicolor
10.0	Versicolor
6.1	Virginica
10.7	Virginica
8.7	Virginica
5.4	Virginica
9.2	Versicolor
10.1	Versicolor
7.0	Versicolor
6.3	Virginica
10.9	Versicolor
9.7	Versicolor
6.9	Virginica
8.0	Setosa
5.8	Setosa
12.2	Virginica
5.6	Setosa
9.3	Setosa
9.3	Virginica
