sepal.width	petal.length	petal.width	variety
4.1	5.5	4.6	Setosa
4.0	8.0	1.5	Versicolor
6.0	7.0	3.3	Virginica
7.3	3.4	1.2	Setosa
7.7	4.5	3.7	Setosa
4.0	7.3	5.1	Virginica
3.2	6.8	3.3	Virginica
4.9	2.0	2.2	Setosa
5.5	4.9	2.8	Virginica
3.5	9.1	2.8	Virginica
4.0	6.0	2.4	Virginica
7.5	4.6	4.4	Versicolor
6.9	7.6	3.3	Virginica
4.7	7.0	1.5	Virginica
7.6	6.4	5.0	Versicolor
7.2	6.4	1.4	Versicolor
3.0	4.4	3.6	Setosa
2.5	9.8	1.8	Virginica
7.4	2.2	2.4	Setosa
5.7	6.2	5.4	Versicolor
4.8	6.1	4.2	Setosa
5.8	6.2	6.0	Virginica
3.9	9.3	2.3	Virginica
5.5	5.7	1.2	Setosa
6.0	9.0	2.2	Versicolor
3.2	5.3	0.2	Setosa
6.2	8.6	4.0	Versicolor
3.0	9.0	6.6	Virginica
4.6	7.1	2.4	Virginica
4.7	4.5	2.5	Versicolor
5.3	11.2	3.0	Virginica
5.4	1.5	0.2	Setosa
6.6	8.9	1.2	Versicolor
4.0	4.9	5.4	Versicolor
3.3	6.0	2.5	Virginica
7.1	6.1	6.3	Virginica
4.7	6.2	4.8	Versicolor
6.8	10.1	3.2	Virginica
7.8	3.7	0.3	Setosa
3.6	5.4	3.9	Versicolor
6.7	6.1	6.5	Virginica
7.8	8.4	6.0	Virginica
6.7	10.5	4.8	Virginica
7.7	2.0	4.7	Setosa
3.7	8.4	6.3	Virginica
3.6	7.7	2.5	Versicolor
3.4	2.9	1.2	Setosa
4.7	1.8	2.2	Setosa
5.5	5.2	2.3	Virginica
3.4	4.9	3.3	Setosa
5.3	5.8	2.3	Setosa
6.3	8.6	6.4	Virginica
7.5	1.8	1.7	Setosa
4.4	6.9	5.3	Virginica
6.0	1.9	2.7	Setosa
5.2	7.8	2.4	Virginica
3.9	8.2	3.5	Versicolor
6.0	7.9	3.5	Versicolor
3.0	4.9	4.1	Versicolor
5.5	5.0	2.2	Virginica
5.7	7.6	2.4	Virginica
7.5	5.6	3.1	Setosa
7.0	9.6	6.8	Virginica
6.8	5.8	5.8	Virginica
3.8	8.8	1.4	Versicolor
3.4	3.8	4.1	Versicolor
7.0	5.7	2.5	Virginica
3.1	4.1	1.2	Setosa
4.8	8.9	2.8	Versicolor
6.9	6.6	4.8	Versicolor
6.8	7.2	5.7	Virginica
6.9	2.4	0.7	Setosa
7.0	9.0	5.5	Versicolor
2.9	6.7	4.8	Versicolor
3.5	3.9	2.3	Setosa
5.4	8.6	2.9	Virginica
6.0	10.1	2.6	Virginica
6.3	9.2	5.7	Versicolor
7.2	7.6	5.4	Virginica
4.9	8.7	5.4	Versicolor
5.4	5.5	0.9	Setosa
7.3	5.0	2.8	Versicolor
4.1	5.5	5.3	Virginica
7.8	2.0	2.3	Setosa
3.7	1.2	2.2	Setosa
6.5	4.1	2.1	Setosa
5.3	8.1	2.1	Virginica
6.9	6.0	6.1	Versicolor
6.4	4.6	2.4	Setosa
4.2	6.4	2.8	Virginica
3.3	8.6	2.8	Versicolor
6.7	9.3	5.8	Versicolor
4.7	3.5	1.9	Setosa
7.0	5.9	1.7	Setosa
6.8	7.2	6.6	Virginica
5.6	8.5	1.2	Versicolor
7.5	6.7	5.7	Versicolor
4.9	6.3	5.3	Versicolor
6.0	2.5	2.7	Setosa
4.6	1.0	0.7	Setosa
5.5	10.4	3.6	Virginica
6.7	8.6	2.6	Versicolor
4.7	1.4	4.7	Setosa
2.5	5.0	2.8	Versicolor
4.9	4.4	2.7	Setosa
