petal.length	petal.width	variety
8.6	5.9	Virginica
4.4	0.8	Setosa
5.3	5.4	Virginica
6.5	2.6	Virginica
5.6	5.7	Virginica
5.0	3.9	Setosa
7.6	5.0	Virginica
6.1	4.3	Virginica
6.5	5.8	Versicolor
9.6	2.9	Virginica
3.2	1.4	Setosa
7.0	7.0	Virginica
7.2	6.5	Virginica
8.5	1.9	Virginica
5.1	5.5	Virginica
3.1	4.1	Setosa
5.4	1.6	Versicolor
8.0	5.5	Versicolor
6.4	5.5	Virginica
7.4	6.8	Virginica
6.4	0.4	Setosa
6.4	1.9	Versicolor
3.7	2.8	Setosa
6.0	3.6	Setosa
4.8	0.2	Setosa
6.2	1.5	Versicolor
9.5	4.5	Virginica
7.0	6.0	Versicolor
5.5	4.3	Versicolor
2.1	1.4	Setosa
6.6	2.9	Virginica
3.3	5.0	Versicolor
4.4	2.8	Versicolor
7.1	4.4	Versicolor
3.7	4.7	Setosa
5.0	5.0	Versicolor
7.0	2.5	Versicolor
5.9	2.8	Virginica
7.6	5.1	Virginica
4.6	5.1	Setosa
8.8	6.2	Virginica
2.3	4.2	Setosa
7.0	2.7	Versicolor
7.3	1.3	Versicolor
4.0	3.2	Setosa
8.2	5.5	Versicolor
5.7	6.0	Virginica
10.4	4.6	Virginica
2.0	3.7	Setosa
9.6	1.9	Virginica
3.0	1.7	Setosa
7.0	3.5	Versicolor
2.9	3.7	Setosa
4.4	5.7	Versicolor
5.8	3.0	Versicolor
6.0	4.3	Virginica
4.1	2.7	Setosa
3.7	2.5	Setosa
2.4	3.2	Setosa
2.4	0.6	Setosa
1.8	3.3	Setosa
4.1	4.8	Versicolor
4.3	4.8	Setosa
5.4	2.7	Versicolor
5.1	3.7	Setosa
6.1	3.8	Virginica
5.7	4.9	Versicolor
3.9	3.8	Setosa
5.4	1.7	Setosa
6.6	5.3	Virginica
2.2	4.2	Setosa
5.7	4.3	Versicolor
5.5	3.7	Setosa
4.9	2.8	Virginica
8.8	4.1	Virginica
6.2	3.2	Versicolor
10.1	3.1	Virginica
9.1	3.0	Virginica
9.9	4.8	Virginica
3.4	3.6	Setosa
8.3	3.8	Versicolor
5.3	4.7	Setosa
6.8	4.8	Virginica
3.6	3.7	Setosa
5.6	6.0	Versicolor
8.0	2.7	Versicolor
5.0	2.5	Versicolor
7.3	3.3	Virginica
9.5	4.5	Virginica
5.7	5.3	Virginica
7.0	5.3	Versicolor
5.5	6.0	Versicolor
8.6	3.4	Virginica
9.8	1.8	Virginica
1.5	3.4	Setosa
6.0	3.8	Virginica
6.3	4.6	Versicolor
8.7	3.4	Versicolor
6.0	4.5	Versicolor
6.7	3.6	Virginica
6.0	2.4	Setosa
8.9	4.4	Versicolor
3.4	2.7	Setosa
8.9	6.3	Virginica
5.3	6.3	Virginica
