sepal.length	variety
6.2	Setosa
10.3	Virginica
10.7	Virginica
8.9	Versicolor
10.2	Setosa
8.3	Virginica
10.3	Virginica
5.6	Setosa
7.4	Setosa
9.9	Setosa
10.4	Virginica
9.8	Virginica
7.3	Virginica
10.0	Virginica
7.6	Setosa
6.0	Versicolor
7.1	Versicolor
10.5	Virginica
8.4	Setosa
6.9	Setosa
9.3	Versicolor
5.5	Setosa
4.9	Setosa
8.2	Setosa
4.8	Setosa
7.3	Setosa
6.9	Setosa
8.7	Virginica
7.9	Versicolor
9.8	Versicolor
9.4	Virginica
10.1	Virginica
6.5	Virginica
9.4	Virginica
6.9	Versicolor
6.0	Versicolor
9.6	Versicolor
7.4	Virginica
12.2	Virginica
6.2	Setosa
11.4	Virginica
6.1	Virginica
6.3	Setosa
10.1	Versicolor
9.0	Virginica
10.8	Virginica
6.5	Setosa
8.4	Virginica
7.0	Setosa
10.0	Setosa
7.1	Setosa
8.4	Virginica
10.6	Versicolor
5.4	Setosa
9.7	Virginica
5.5	Setosa
8.7	Virginica
7.1	Setosa
6.7	Versicolor
5.5	Setosa
9.4	Setosa
9.7	Virginica
10.7	Virginica
5.9	Setosa
10.0	Virginica
7.2	Versicolor
8.8	Versicolor
8.5	Setosa
8.8	Virginica
6.8	Versicolor
10.2	Virginica
8.1	Setosa
6.1	Setosa
8.2	Versicolor
11.4	Virginica
9.9	Setosa
8.2	Virginica
8.4	Versicolor
6.3	Virginica
5.1	Setosa
6.1	Versicolor
7.2	Setosa
9.3	Virginica
8.1	Versicolor
8.9	Virginica
5.4	Setosa
9.7	Virginica
4.8	Setosa
5.6	Versicolor
7.8	Virginica
8.2	Virginica
6.2	Versicolor
8.0	Versicolor
10.6	Virginica
4.8	Setosa
6.0	Setosa
9.0	Virginica
5.6	Setosa
8.7	Versicolor
10.4	Versicolor
11.0	Versicolor
9.2	Virginica
7.5	Versicolor
7.1	Setosa
7.2	Setosa
