sepal.width	petal.length	variety
3.5	6.6	Virginica
3.9	7.6	Virginica
6.7	7.5	Versicolor
5.0	4.8	Setosa
3.6	6.0	Versicolor
5.9	7.3	Versicolor
5.4	4.7	Setosa
6.5	2.9	Setosa
4.6	2.0	Setosa
7.9	2.1	Setosa
3.5	5.4	Versicolor
5.2	2.3	Setosa
5.5	4.0	Setosa
2.9	6.3	Versicolor
4.4	8.0	Versicolor
5.3	9.1	Virginica
6.5	5.8	Setosa
6.3	9.9	Virginica
3.7	9.8	Virginica
5.8	6.0	Virginica
7.7	10.5	Virginica
6.4	6.3	Versicolor
4.5	10.4	Virginica
2.8	9.1	Virginica
4.1	5.6	Virginica
7.2	3.9	Versicolor
4.3	10.2	Virginica
5.2	8.4	Virginica
4.4	9.2	Versicolor
3.9	4.6	Versicolor
3.0	7.5	Virginica
7.5	4.9	Virginica
5.0	9.5	Virginica
4.1	3.9	Setosa
5.4	9.8	Virginica
4.0	2.1	Setosa
6.0	10.3	Virginica
4.8	6.0	Versicolor
3.1	6.9	Versicolor
4.4	5.1	Setosa
6.4	8.1	Versicolor
6.1	5.9	Setosa
7.0	6.0	Versicolor
3.2	9.2	Versicolor
6.2	4.9	Setosa
4.5	5.9	Setosa
5.0	1.4	Setosa
3.5	6.6	Virginica
2.0	6.0	Versicolor
4.0	4.6	Versicolor
6.2	8.5	Versicolor
4.9	2.5	Setosa
3.1	9.4	Virginica
7.8	2.7	Setosa
6.0	5.6	Versicolor
3.5	8.1	Virginica
8.9	1.5	Setosa
5.4	2.8	Setosa
7.2	7.1	Versicolor
7.8	1.7	Setosa
6.7	6.1	Virginica
6.1	4.5	Setosa
5.7	8.0	Virginica
3.1	9.6	Virginica
5.8	6.2	Virginica
5.4	5.0	Setosa
6.6	8.4	Versicolor
6.8	9.2	Versicolor
7.5	5.6	Setosa
5.3	5.6	Setosa
4.0	8.2	Virginica
6.2	4.2	Setosa
4.6	4.5	Setosa
3.5	6.8	Virginica
5.8	6.3	Versicolor
5.0	5.0	Versicolor
4.7	2.1	Setosa
4.8	4.9	Setosa
6.8	8.0	Versicolor
6.7	8.1	Virginica
5.3	9.7	Virginica
8.3	2.4	Setosa
6.2	8.9	Virginica
7.4	2.0	Setosa
6.9	5.7	Setosa
5.7	5.9	Setosa
6.9	5.7	Versicolor
3.4	8.5	Versicolor
6.6	6.2	Versicolor
6.2	8.1	Versicolor
2.8	7.1	Virginica
7.8	5.5	Setosa
4.5	5.7	Versicolor
4.1	8.4	Versicolor
5.4	7.1	Virginica
2.9	4.8	Versicolor
5.6	8.1	Virginica
5.5	9.5	Virginica
7.0	6.8	Virginica
6.2	2.0	Setosa
5.6	3.0	Setosa
7.1	8.0	Versicolor
2.8	7.1	Virginica
3.8	8.2	Versicolor
7.6	8.0	Virginica
