sepal.length	sepal.width	petal.length	petal.width	variety
6.2	7.4	3.0	4.9	Setosa
10.5	5.2	7.5	3.0	Versicolor
6.5	5.5	5.0	1.5	Versicolor
6.8	4.1	7.5	2.7	Versicolor
7.5	5.0	5.8	3.2	Setosa
6.9	4.9	3.8	2.5	Versicolor
9.7	7.1	8.6	5.9	Virginica
10.8	4.8	7.1	3.5	Virginica
6.8	6.9	7.1	3.9	Virginica
7.6	6.2	4.5	2.9	Setosa
6.9	5.2	6.3	2.3	Virginica
8.5	5.6	4.4	5.7	Versicolor
7.4	5.1	7.9	4.0	Versicolor
8.4	6.1	4.4	2.6	Setosa
10.8	3.9	10.1	6.3	Virginica
6.3	5.2	5.9	4.7	Versicolor
7.1	4.0	5.4	4.4	Versicolor
9.2	5.4	3.9	0.2	Setosa
7.2	6.6	5.9	4.4	Versicolor
9.4	7.3	8.4	3.5	Virginica
9.7	5.5	8.3	5.6	Virginica
9.0	7.2	7.2	4.9	Versicolor
7.7	3.8	6.7	3.1	Virginica
4.8	7.5	4.6	4.1	Setosa
9.6	5.0	1.9	0.7	Setosa
5.7	6.8	8.0	2.3	Versicolor
8.2	6.2	3.3	0.7	Setosa
5.0	5.5	2.6	0.6	Setosa
8.5	6.5	7.5	3.3	Virginica
11.2	7.7	6.0	5.3	Virginica
12.2	4.5	10.1	6.3	Virginica
7.0	3.0	8.8	5.2	Virginica
7.5	4.8	5.0	1.8	Versicolor
9.1	6.8	6.4	5.5	Virginica
8.0	5.5	2.8	2.8	Setosa
8.8	4.9	3.9	1.7	Setosa
10.1	6.5	9.1	3.1	Virginica
7.3	3.9	10.8	1.8	Virginica
10.2	5.8	5.3	1.8	Virginica
6.2	5.3	1.7	0.8	Setosa
7.5	3.5	9.7	4.0	Virginica
9.6	3.0	8.9	3.8	Virginica
8.4	5.8	10.6	1.9	Virginica
8.0	7.5	4.6	0.2	Setosa
8.7	5.1	8.1	2.5	Virginica
9.8	5.0	1.2	1.7	Setosa
7.1	5.0	6.9	5.6	Virginica
7.0	7.1	1.4	1.2	Setosa
8.5	6.7	8.0	1.5	Virginica
7.4	6.9	3.0	3.9	Setosa
4.8	6.5	3.9	2.6	Setosa
5.1	3.8	5.2	4.5	Setosa
9.0	5.3	3.3	0.8	Setosa
9.8	5.8	6.9	1.3	Versicolor
10.7	8.3	6.7	6.2	Virginica
7.3	6.0	5.9	6.0	Versicolor
5.1	3.4	3.0	0.7	Setosa
8.8	4.5	9.0	2.4	Virginica
5.4	6.5	7.0	3.5	Versicolor
8.6	6.0	2.9	3.8	Setosa
7.7	3.2	4.4	2.4	Versicolor
9.2	7.0	7.5	5.2	Versicolor
7.3	3.7	5.1	2.4	Virginica
7.1	3.2	3.9	1.7	Setosa
8.7	7.5	4.0	3.7	Setosa
6.5	2.5	4.5	3.3	Versicolor
7.3	6.4	3.6	2.7	Setosa
9.7	6.5	6.3	5.3	Virginica
8.0	7.9	6.5	5.1	Versicolor
9.6	4.8	6.4	1.4	Setosa
10.4	5.1	8.0	5.3	Virginica
10.8	5.8	5.8	1.4	Versicolor
10.9	5.6	5.4	4.6	Virginica
10.0	5.9	7.7	3.5	Versicolor
9.4	7.5	1.9	4.2	Setosa
7.1	4.5	8.6	3.9	Versicolor
6.1	6.3	6.7	5.7	Versicolor
10.1	4.4	9.2	4.9	Versicolor
7.2	5.4	7.3	1.8	Versicolor
7.3	4.7	7.9	5.8	Virginica
6.1	6.3	8.5	2.3	Versicolor
9.6	4.0	7.5	3.6	Versicolor
7.0	7.3	5.4	2.2	Setosa
8.7	3.2	2.1	4.7	Setosa
9.4	5.2	2.0	1.2	Setosa
9.7	8.6	1.5	0.1	Setosa
6.9	4.2	7.7	2.3	Virginica
8.1	3.7	7.2	1.3	Versicolor
5.6	4.3	4.1	2.7	Setosa
7.6	7.5	8.5	1.5	Versicolor
9.0	4.7	9.1	2.0	Virginica
10.7	2.8	9.7	4.5	Virginica
9.3	2.7	5.6	2.0	Versicolor
8.5	5.0	6.8	4.8	Virginica
7.9	7.5	5.3	0.2	Setosa
9.0	3.7	5.7	0.7	Setosa
8.4	4.4	1.4	2.2	Setosa
6.0	8.2	5.4	4.2	Setosa
10.8	3.2	7.4	2.8	Virginica
9.4	3.3	5.6	2.6	Virginica
8.2	2.5	7.0	2.0	Virginica
8.6	3.9	5.1	5.8	Versicolor
7.5	3.2	8.1	2.1	Versicolor
6.9	7.2	9.3	2.8	Versicolor
10.7	7.1	7.2	3.0	Versicolor
