sepal.width	petal.length	variety
4.3	5.9	Versicolor
5.5	6.8	Virginica
3.9	6.1	Setosa
6.0	8.7	Versicolor
7.0	4.8	Virginica
6.0	7.5	Virginica
8.1	5.5	Setosa
3.5	6.9	Versicolor
4.0	6.2	Virginica
3.9	7.7	Versicolor
7.5	6.1	Virginica
5.8	11.2	Virginica
7.3	10.1	Virginica
6.8	5.0	Versicolor
6.7	7.2	Versicolor
6.7	5.3	Virginica
6.3	4.7	Versicolor
5.8	4.9	Setosa
3.7	2.0	Setosa
2.4	6.3	Versicolor
4.0	5.0	Setosa
3.0	2.6	Setosa
6.0	5.6	Versicolor
5.8	7.3	Versicolor
6.0	5.0	Versicolor
3.9	5.2	Versicolor
2.7	5.0	Versicolor
3.3	6.9	Virginica
2.8	5.6	Virginica
2.7	5.4	Versicolor
7.1	8.4	Versicolor
4.5	7.5	Versicolor
4.3	4.2	Setosa
7.3	2.9	Setosa
4.9	5.4	Virginica
3.8	2.5	Setosa
5.4	4.8	Versicolor
7.5	7.5	Virginica
2.6	11.4	Virginica
5.9	5.4	Setosa
3.0	10.0	Virginica
6.4	6.0	Setosa
5.4	4.9	Setosa
5.2	3.8	Setosa
6.1	4.5	Setosa
5.7	7.5	Versicolor
7.3	5.1	Setosa
3.5	5.4	Setosa
6.6	4.9	Versicolor
8.0	5.6	Setosa
3.6	8.4	Versicolor
4.7	3.0	Setosa
3.9	8.7	Versicolor
6.8	7.0	Virginica
6.6	2.4	Setosa
7.8	8.7	Virginica
7.9	5.2	Setosa
2.2	6.0	Versicolor
7.2	6.1	Virginica
6.2	7.2	Virginica
4.5	6.5	Versicolor
6.8	4.6	Versicolor
4.7	1.4	Setosa
6.4	3.3	Setosa
6.7	7.9	Virginica
2.8	8.6	Versicolor
5.5	7.2	Virginica
6.1	1.4	Setosa
7.5	2.2	Setosa
8.4	3.5	Setosa
3.4	4.0	Setosa
3.0	7.6	Versicolor
7.0	6.9	Virginica
7.5	7.3	Virginica
7.4	2.5	Setosa
4.9	2.7	Setosa
2.9	10.8	Virginica
4.8	7.3	Versicolor
5.0	8.4	Versicolor
5.8	7.6	Virginica
3.4	4.1	Setosa
6.3	4.8	Virginica
4.0	5.4	Setosa
7.7	3.2	Setosa
5.7	8.5	Virginica
6.4	9.6	Virginica
6.9	8.1	Versicolor
4.7	6.1	Versicolor
5.5	6.8	Virginica
3.2	1.3	Setosa
6.5	4.3	Setosa
8.1	6.6	Virginica
7.1	2.0	Setosa
3.0	1.9	Setosa
7.4	5.8	Versicolor
6.5	2.4	Setosa
6.3	10.2	Virginica
4.6	7.1	Virginica
4.0	4.4	Versicolor
6.2	6.2	Versicolor
3.9	2.4	Setosa
5.9	5.6	Virginica
5.9	5.4	Setosa
7.7	6.9	Virginica
7.4	5.8	Versicolor
